word	positive	negative	anger	anticipation	disgust	fear	joy	sadness	surprise	trust
Antikern	1	0	0	0	0	0	0	0	0	0
Mied	0	1	1	0	1	0	0	1	0	0
Gesährlichsten	0	1	0	0	0	1	0	0	0	0
Schüchteren	0	1	0	0	0	1	0	1	0	0
ungehörsam	0	1	1	0	1	0	0	0	0	0
plotzlich	0	0	0	0	0	0	0	0	1	0
Engre	0	1	0	0	0	0	0	0	0	0
Kröppel	0	1	0	0	0	1	0	1	0	0
Lieset	0	1	0	0	0	0	0	0	0	0
Ungetheilterer	1	0	0	0	0	0	0	0	0	0
Eiden	1	0	0	0	0	0	0	0	0	1
Vertürbe	0	1	1	1	1	1	0	1	0	0
Haje	0	1	0	0	0	0	0	0	0	0
Erheblichern	1	0	0	0	0	0	0	0	0	0
Aendere	1	0	0	0	0	0	0	0	0	0
unterstützt	1	0	0	0	0	0	0	0	0	0
Genei	1	0	0	0	0	0	0	0	0	0
Erheblichere	1	0	0	0	0	0	0	0	0	0
Rätzels	0	0	0	0	0	0	0	0	1	0
Anmuttigen	1	0	0	0	0	0	0	0	0	0
Aendern	1	0	0	0	0	0	0	0	0	0
abgrund 's	0	1	0	0	0	1	0	1	0	0
Anmuttiger	1	0	0	0	0	0	0	0	0	0
Anmuttiges	1	0	0	0	0	0	0	0	0	0
Entwert	0	1	1	0	1	0	0	0	0	0
Rätzeln	0	0	0	0	0	0	0	0	1	0
Weibs-Bildern	0	1	1	0	1	0	0	0	0	0
Felst	0	1	0	0	0	1	0	1	0	0
Rükkens	1	0	1	0	0	0	0	0	0	0
Be-Wohner	1	0	0	0	0	0	0	0	0	1
Wiederkehrte	0	0	0	1	0	0	0	0	0	0
Verleümbden	0	1	1	0	1	0	0	0	0	0
Glückling	1	0	0	1	0	0	1	0	0	1
Verspettung	0	1	0	0	0	0	0	0	0	0
Entschliesset	1	0	0	0	0	0	0	0	0	0
vnwidderrufflich	0	1	0	0	0	0	0	0	0	0
Gaby	0	1	0	0	1	0	0	0	0	0
Vereinbahrten	1	0	0	0	0	0	0	0	0	1
Hässling	0	1	0	0	1	0	0	0	0	0
Allerhochmüthigste	0	1	1	0	0	0	0	0	0	0
Vegetativae	0	1	0	0	1	0	0	1	0	0
Barmherz'Ger	1	0	0	0	0	0	0	0	0	0
Mystiken	0	0	0	0	0	0	0	0	1	0
Thyre	0	1	1	0	0	1	0	1	0	0
Farlässige	0	1	0	0	0	0	0	0	0	0
Theiletest	0	1	0	0	0	0	0	0	0	0
Wiederkehrn	0	0	0	1	0	0	0	0	0	0
laachen	1	0	0	0	0	0	1	0	1	0
Vorteiles	1	0	0	0	0	0	0	0	0	0
Fälschlicherweise	0	1	0	0	0	0	0	0	0	0
Auffallendesten	1	0	0	0	0	0	0	0	0	0
Untadeliche	1	0	0	0	0	0	0	0	0	0
betrogt	0	1	1	0	1	0	0	1	0	0
Vilh	0	1	0	0	0	0	0	1	0	0
Vill	0	1	0	0	0	0	0	1	0	0
Vorstellvng	1	0	0	0	0	0	0	0	0	0
Mitarbeyter	0	0	0	0	0	0	0	0	0	1
Hlust	0	1	0	1	0	0	0	0	0	0
Anstössigsten	0	1	0	0	0	0	0	0	0	0
Erfreun	1	0	0	1	0	0	1	0	1	0
Verringerte	0	1	0	0	0	0	0	0	0	0
Eiveriger	1	0	0	0	0	0	1	0	0	1
Wörterbüchern	1	0	0	0	0	0	0	0	0	1
Kätzchen	1	0	0	0	0	0	1	0	0	1
Witzigerer	1	0	0	0	0	0	1	0	0	0
Messene	1	0	0	0	0	0	0	0	0	1
Konvergenz	0	0	0	1	0	0	0	0	0	0
Strengers	0	1	0	0	0	0	0	0	0	0
Vnbeschwerdt	1	0	0	0	0	0	0	0	0	0
Vergwaltigungen	0	1	1	0	1	1	0	1	0	0
Geprüffet	0	1	0	1	0	0	0	0	0	0
Styff	0	1	0	0	0	0	0	0	0	0
Witzigeren	1	0	0	0	0	0	1	0	0	0
Beklagenswertesten	0	1	1	0	1	1	0	1	0	0
Verwürckungen	0	1	0	0	0	1	0	1	0	0
Convergenzen	0	0	0	1	0	0	0	0	0	0
blutt-rünstig	0	1	1	0	1	1	0	0	0	0
Unversität	1	0	0	1	0	0	0	0	0	0
altäglich	0	0	0	1	0	0	0	0	0	1
Suoche	1	0	0	1	0	0	0	0	0	0
lauern	0	1	0	0	0	0	0	0	0	0
Benimmets	0	1	0	0	0	0	0	0	0	0
gew inne	1	0	0	0	0	0	0	0	0	0
langweiligst	0	1	0	0	0	0	0	0	0	0
Ergebnis	1	0	0	1	0	0	1	0	1	0
Lernert	1	0	0	0	0	0	0	0	0	0
Zuversichtlicher	1	0	0	0	0	0	1	0	0	1
edelst	1	0	0	0	0	0	0	0	0	1
Kreisigen	0	1	0	0	0	1	0	0	1	0
Freuntlicher	1	0	0	1	0	0	1	0	0	1
Unpartheyischem	1	0	0	0	0	0	0	0	0	1
Schraube	0	1	1	0	0	0	0	0	0	0
Gröse	1	0	0	0	0	0	1	0	1	1
Unhöfliche	0	1	0	0	1	0	0	0	0	0
Unpartheyischer	1	0	0	0	0	0	0	0	0	1
Fleck	0	1	0	0	1	0	0	0	0	0
ächen	0	1	0	0	0	0	0	0	0	0
Gröss	1	0	0	0	0	0	1	0	1	1
Beerdigunge	0	1	1	0	0	1	0	1	0	0
allzuscharfsinnig	1	0	0	0	0	0	0	0	0	0
Gröst	0	0	0	0	1	0	0	0	1	1
Jurists	0	0	0	0	0	0	0	0	0	1
Ermüdt	0	1	0	0	0	0	0	1	0	0
Fliehst	0	1	0	0	0	1	0	0	0	0
Zustimmst	1	0	0	0	0	0	0	0	0	0
Verringerts	0	1	0	0	0	0	0	0	0	0
Spätt	0	1	0	0	0	0	0	1	0	0
Ueberwältiget	0	1	0	0	0	0	0	1	0	0
Wohrtes	0	1	1	0	0	0	0	0	0	0
Wittwenn	0	0	0	0	0	0	0	1	0	0
Jurista	0	0	0	0	0	0	0	0	0	1
Wohrten	0	1	1	0	0	0	0	0	0	0
Kreutzes	0	1	0	0	0	0	0	0	0	0
Juriste	0	0	0	0	0	0	0	0	0	1
zufügt	0	1	1	0	0	1	0	1	0	0
auszuweichen	0	1	1	0	1	1	0	0	0	0
Trägestu	0	1	0	0	0	0	0	1	0	0
begreyffend	1	0	0	0	0	0	0	0	0	0
Heidgen	0	1	0	0	0	1	0	0	0	0
aufmerksam	1	0	0	0	0	0	0	0	0	1
Auffmercksames	1	0	0	0	0	0	0	0	0	1
verdamptend	0	1	1	0	1	0	0	0	0	0
Allerbestendigste	0	1	0	0	0	1	0	0	0	0
Arzt	1	0	0	0	0	0	0	0	0	1
Schatticht	0	1	0	0	0	1	0	0	0	0
Stralest	1	0	0	0	0	0	0	0	0	0
Lüsternern	0	1	0	0	0	0	0	0	0	0
Abferttigung	1	0	0	0	0	0	0	0	0	1
Hasseten	0	1	1	0	1	1	0	1	0	0
Allercomplicirtesten	0	1	0	0	0	0	0	0	0	0
Marschalle	1	0	0	0	0	0	0	0	0	1
Vnvolkomenheit	0	1	0	0	0	0	0	0	0	0
Dwell	0	0	1	1	0	1	0	0	0	0
r ath	1	0	0	1	0	0	0	0	0	1
Unpartheiischsten	1	0	0	0	0	0	0	0	0	1
Schuler	0	0	0	0	0	0	0	0	0	1
Kritikers	0	1	0	0	0	0	0	0	0	0
Zuofügind	0	1	1	0	0	1	0	1	0	0
Ueppige	0	1	0	0	1	0	0	1	0	0
Reichthumm	1	0	0	0	0	0	1	0	0	1
Amn	1	0	0	0	0	0	1	0	0	1
Schreklichers	0	1	1	1	1	1	0	1	0	0
Fahrlässigen	0	1	0	0	0	0	0	0	0	0
Reichthume	1	0	0	0	0	0	1	0	0	1
ressou rcen	1	0	0	0	0	0	1	0	0	1
freudiglich	1	0	0	0	0	0	1	0	0	0
Graaff	1	0	0	0	0	0	0	0	0	0
Fahrlässiger	0	1	0	0	0	0	0	0	0	0
Fahrlässiges	0	1	0	0	0	0	0	0	0	0
Hütt	0	1	0	0	1	0	0	1	0	0
Verunruhigest	0	1	0	0	1	1	0	0	0	0
Kritikern	0	1	0	0	0	0	0	0	0	0
Reiferern	1	0	0	0	0	0	0	0	0	0
Handleich	1	0	0	0	0	0	0	0	0	0
Academieen	1	0	0	0	0	0	0	0	0	0
Verlezzt	0	1	1	0	1	1	0	1	0	0
Unterscheidliche	0	0	0	0	0	0	0	0	1	0
f fr y	1	0	0	0	0	0	1	0	0	1
Vngewaschene	0	1	0	0	1	0	0	0	0	0
Jonga	1	0	0	1	0	0	1	0	1	0
Vorrats	1	0	0	0	0	0	0	0	0	0
Bedeudung	1	0	0	1	0	0	0	0	0	0
Mücke	0	1	1	0	1	0	0	0	0	0
Goute	1	0	0	1	0	0	1	0	1	1
Fantasie	1	0	0	1	0	0	1	0	0	0
Feindeligen	0	1	1	0	1	1	0	0	0	0
Erfolgreichere	1	0	0	1	0	0	1	0	0	1
Kröche	0	1	0	0	1	1	0	1	0	0
Graffschaften	0	0	0	0	0	0	0	0	0	1
Ramen	0	0	0	0	0	0	0	0	0	1
Erfolgreichern	1	0	0	1	0	0	1	0	0	1
Pildnissen	0	0	1	0	0	0	0	0	0	0
Kröcht	0	1	0	0	1	1	0	1	0	0
Gorila	0	1	0	0	0	0	0	0	0	0
Gemeinwesen	1	0	0	0	0	0	0	0	0	1
Zuversichtlichem	1	0	0	0	0	0	1	0	0	1
Unmut	0	1	0	0	1	0	0	0	0	0
Schwerste	0	1	1	0	0	1	0	1	0	0
einstellend	0	1	0	0	0	0	0	0	0	0
Erschütterst	0	1	0	0	0	1	0	0	0	0
immergrün	1	0	0	0	0	0	1	0	0	1
Trüben	0	1	0	0	1	0	0	1	0	0
Schreklichsten	0	1	1	1	1	1	0	1	0	0
Zerreift	1	0	0	1	0	0	0	0	0	0
Kultiviert	1	0	0	1	0	0	0	0	0	1
Obherr	1	0	0	0	0	0	0	0	0	1
Qvählete	0	1	0	0	0	1	0	0	0	0
Schreklichster	0	1	1	1	1	1	0	1	0	0
Wunderbarerer	1	0	0	1	0	0	1	0	0	1
Schreckhen	0	1	1	1	0	1	0	0	1	0
Erwartungsvoller	0	0	0	1	0	0	0	0	0	0
Erwartungsvolles	0	0	0	1	0	0	0	0	0	0
gestohlen	0	1	1	0	0	1	0	1	0	0
Processione	1	0	0	0	0	0	1	1	1	0
honing	1	0	0	0	0	0	0	0	0	0
Feruer	0	1	1	0	0	0	0	0	0	0
beeintrechtigt	0	1	0	0	0	0	0	0	0	0
Hailigen	1	0	0	1	0	0	1	0	1	1
Zündet	0	1	0	0	0	1	0	0	1	0
schmeichen	1	0	0	0	0	0	0	0	0	1
Unterbrach	0	1	1	0	0	0	0	0	1	0
Zuuersichtlicher	1	0	0	0	0	0	1	0	0	1
Vergisset	0	1	0	0	0	1	0	1	0	0
Berathne	1	0	0	0	0	0	0	0	0	1
Winen	0	0	0	0	0	0	0	1	0	0
Erwartungsvollen	0	0	0	1	0	0	0	0	0	0
Illegalen	0	1	1	0	1	1	0	1	0	0
Erwartungsvollem	0	0	0	1	0	0	0	0	0	0
Vergittert	0	1	0	0	0	0	0	0	0	0
Inconsequenz	0	1	0	0	0	0	0	0	0	0
Zweyffelhafftigen	0	1	0	0	0	0	0	0	0	0
Lerrne	1	0	0	0	0	0	0	0	0	0
Wittwa	0	0	0	0	0	0	0	1	0	0
Llohd	1	0	0	0	0	0	0	0	0	0
barmherzig	1	0	0	0	0	0	0	0	0	0
Spöttlichem	0	1	1	0	1	0	0	1	0	0
Breutigamb	1	0	0	1	0	0	1	0	0	1
Geniale	1	0	0	0	0	0	0	0	0	0
treib 's	0	1	0	1	0	1	0	1	0	0
Gekempffet	0	1	1	0	0	1	0	1	0	0
Junckfrawben	1	0	0	0	0	0	0	0	0	1
Gebilldet	1	0	0	0	0	0	0	0	0	0
Gelernet	1	0	0	0	0	0	0	0	0	0
Offenener	1	0	0	1	0	0	1	0	1	1
Breutigams	1	0	0	1	0	0	1	0	0	1
Schiessens	0	1	1	0	0	1	0	0	0	0
Adresses	1	0	0	1	0	0	0	0	0	0
Allzurücksichtsvollen	1	0	0	0	0	0	0	0	0	1
Alwissender	1	0	0	0	0	0	0	0	0	1
Swanks	0	1	0	0	0	1	0	0	0	0
Clericalen	1	0	0	0	0	0	0	0	0	1
Gehinckt	0	1	0	0	0	0	0	0	0	0
Freium	1	0	0	0	0	0	1	0	0	1
Kindern	1	0	0	1	0	0	1	0	0	0
Sperr	0	1	1	1	0	1	0	0	0	0
Kopfgelt	1	0	0	1	0	0	1	0	0	1
Misbraeuche	0	1	1	0	1	1	0	1	0	0
Offenenen	1	0	0	1	0	0	1	0	1	1
Clericaler	1	0	0	0	0	0	0	0	0	1
Adr	1	0	0	0	0	0	0	0	0	0
Päthen	0	1	0	0	0	0	0	1	0	0
einb ilden	0	1	0	0	0	0	0	0	0	0
Alwissenden	1	0	0	0	0	0	0	0	0	1
Pickel	0	1	0	0	1	0	0	0	0	0
Besessnen	1	0	0	1	0	0	1	0	0	1
Allerflüchtigsten	0	1	0	0	0	0	0	0	1	0
Mächte	1	0	0	0	0	0	0	0	0	0
Abentheurlicher	1	0	0	0	0	0	0	0	0	0
Abentheurliches	1	0	0	0	0	0	0	0	0	0
Nikotin	0	1	0	0	1	0	0	0	0	0
Tabaks	0	1	0	0	0	0	0	0	0	0
Empfehlenswert	1	0	0	0	0	0	0	0	0	1
Illegales	0	1	1	0	1	1	0	1	0	0
Umbgebener	1	0	0	1	0	0	0	0	0	0
Endern	1	0	0	0	0	0	0	0	0	0
Übertreib'N	0	1	1	0	0	0	0	0	0	0
Säur	0	1	0	0	0	0	0	0	0	0
Hohlichte	0	1	0	0	0	0	0	1	0	0
Wohlten	0	1	0	0	0	0	0	1	0	0
knarren	0	1	0	0	0	0	0	0	0	0
Althenn	1	0	0	0	0	0	0	0	0	1
Erfarensten	1	0	0	0	0	0	0	0	0	1
Grauenhafte	0	1	1	0	1	0	0	0	0	0
Abentheurlichem	1	0	0	0	0	0	0	0	0	0
Teife	1	0	0	0	0	0	0	0	0	1
Subtrahiere	0	1	0	0	0	0	0	0	0	0
Kreuzgängen	0	1	0	0	0	0	0	0	0	0
Schlacht	0	1	1	0	0	0	0	0	0	0
Kiud	1	0	0	1	0	0	1	0	0	0
Erfährest	1	0	0	0	0	0	0	0	0	1
Hägeren	0	1	0	0	0	0	0	0	0	0
menslichen	1	0	0	0	0	0	0	0	0	0
Bemerkenswerten	1	0	0	0	0	0	1	0	0	1
Nafe	0	0	0	0	1	0	0	0	0	0
Vnbezahlt	0	1	1	0	0	0	0	1	0	0
Unverseeret	1	0	0	0	0	0	0	0	0	0
Lächlens	1	0	0	0	0	0	1	0	1	1
Abscheues	0	1	0	0	1	0	0	0	0	0
müssbrauchsen	0	1	1	0	1	1	0	1	0	0
Lauernden	0	1	0	0	0	0	0	0	0	0
Gehemmmt	0	1	1	0	1	0	0	1	0	0
Bemerkenswertem	1	0	0	0	0	0	1	0	0	1
schwamm 's	0	1	0	0	0	0	0	0	0	0
Galantern	1	0	0	0	0	0	0	0	0	0
Erwiederet	1	0	0	0	0	0	0	0	0	0
oberflächlichen	0	1	0	0	0	0	0	0	0	0
Geisil	0	1	1	0	0	1	0	0	0	0
Zweisel	0	1	0	0	0	1	0	1	0	1
Absonder	0	0	0	0	1	0	0	0	0	0
Galantere	1	0	0	0	0	0	0	0	0	0
Oopfer	0	1	1	0	0	1	0	1	0	0
Herrnn	1	0	0	0	0	0	0	0	0	1
vberflüessig	0	1	0	0	0	0	0	0	0	0
Majestat	1	0	0	0	0	0	0	0	0	1
Vnendtlichkeit	1	0	0	1	0	0	1	0	0	1
Erwiederen	1	0	0	0	0	0	0	0	0	0
Vornehmbe	1	0	0	0	0	0	0	0	0	0
Unterstreicht	1	0	0	0	0	0	0	0	0	0
Gestankes	0	1	0	0	1	0	0	0	0	0
Bekimmern	0	1	0	0	0	1	0	0	0	0
Relligion	0	0	0	0	0	0	0	0	0	1
zweideutig	0	1	0	0	0	0	0	0	0	0
Ungericht	0	1	0	0	0	0	0	0	0	0
Gierige	0	1	0	0	1	0	0	0	0	0
Nachgiebigeren	1	0	0	0	0	0	0	0	0	0
Eiters	0	1	0	0	1	0	0	0	0	0
Geftöret	0	1	1	0	0	0	0	1	0	0
Fliegts	1	0	0	0	0	1	0	0	0	0
Ahlt	1	0	0	0	0	0	0	0	0	1
Brüdergen	1	0	0	0	0	0	0	0	0	1
Heurathetete	1	0	0	1	0	1	1	0	1	1
Verlierts	0	1	1	0	1	1	0	1	1	0
Dochter	1	0	0	0	0	0	1	0	0	0
Liebtestu	1	0	0	0	0	0	0	0	0	0
Wächteren	1	0	0	0	0	1	0	0	0	1
Uungern	0	1	0	0	0	0	0	0	0	0
Verwikkelt	0	1	1	0	0	0	0	0	0	0
Komplicirter	0	1	0	0	0	0	0	0	0	0
konfiszieren	0	1	1	0	0	0	0	1	0	0
Colicken	0	1	0	0	0	0	0	0	0	0
Tünger	0	1	0	0	1	0	0	0	0	0
Liebteste	1	0	0	0	0	0	0	0	0	0
Kulick	0	1	0	0	0	0	0	0	0	0
vermitteln 's	1	0	0	1	0	0	0	0	0	1
Widerstünde	0	1	0	0	0	0	0	0	0	0
Amusiren	1	0	0	0	0	0	1	0	0	0
Fruchtbarste	1	0	0	0	0	0	0	0	0	0
pädagogisch	1	0	0	0	0	0	0	0	0	1
Verheyden	0	1	0	0	0	1	0	0	0	0
Bedeckte	0	1	0	0	0	0	0	0	0	0
sing end	1	0	0	1	0	0	1	1	0	1
Medizinische	1	0	0	1	0	1	0	0	0	1
Komplizirteren	0	1	0	0	0	0	0	0	0	0
Komplizirteres	0	1	0	0	0	0	0	0	0	0
Komplizirterer	0	1	0	0	0	0	0	0	0	0
fames	1	0	0	0	0	0	0	0	0	0
Sümpffigte	0	1	0	0	1	1	0	0	0	0
annehmen	0	0	0	0	0	0	0	0	0	1
Vergäbliche	0	1	0	0	1	0	0	1	0	0
Allerarmseligsten	0	1	0	0	1	0	0	1	0	0
Rersten	1	0	0	0	0	0	0	0	0	0
Convertire	1	0	0	0	0	0	0	0	0	0
Veränderlicherer	1	0	0	1	0	0	0	0	0	0
Ueberfeld	0	1	1	0	0	1	0	1	1	0
Verzerren	0	1	0	0	1	0	0	0	0	0
Verwikkeln	0	1	1	0	0	0	0	0	0	0
Lernae	1	0	0	0	0	0	0	0	0	0
Allerunglücklichste	0	1	1	0	1	1	0	1	0	0
Zerstöhren	0	1	1	0	0	1	0	1	0	0
Freiester	1	0	0	0	0	0	1	0	0	1
Freiestes	1	0	0	0	0	0	1	0	0	1
Schubs	0	1	1	0	0	0	0	0	0	0
verdringt	0	1	1	0	0	0	0	1	0	0
Freiesten	1	0	0	0	0	0	1	0	0	1
Verstössestu	0	1	0	0	0	0	0	0	0	0
Hurrikane	0	1	0	0	0	1	0	0	0	0
Wiesern	1	0	0	0	0	0	0	0	0	0
Volständigsten	1	0	0	0	0	0	0	0	0	0
Ducke	0	1	0	0	0	1	0	0	0	0
Abzustehen	0	1	0	0	0	0	0	0	0	0
Väld	0	1	0	0	0	1	0	1	0	0
Verzerret	0	1	0	0	1	0	0	0	0	0
Trügerischesten	0	1	0	0	0	0	0	0	0	0
Reculiren	1	0	0	0	0	0	0	0	0	0
Uebles	0	1	1	0	1	1	0	0	0	0
Mist	0	0	0	0	1	0	0	0	0	0
Giftich	0	1	1	0	1	1	0	1	0	0
Vnglaubliches	0	1	0	0	0	0	0	0	0	0
Vnglaublicher	0	1	0	0	0	0	0	0	0	0
Genye	1	0	0	0	0	0	0	0	0	0
ohnbewäglich	1	0	0	0	0	0	0	0	0	1
roc	1	0	0	0	0	0	0	0	0	0
Ehens	1	0	0	1	0	0	1	0	0	1
vilfältig	1	0	0	0	0	0	0	0	0	0
Vollständige	1	0	0	0	0	0	0	0	0	0
verdünnend	0	1	0	0	0	0	0	0	0	0
Maniriert	1	0	0	0	0	0	0	0	0	0
Fahlern	0	1	0	0	0	1	0	1	0	0
Capiteinen	1	0	0	0	0	0	0	0	0	0
Wancketen	0	1	0	0	0	1	0	0	0	0
verletzt	0	1	1	0	1	1	0	1	0	0
bewähglich	1	0	0	0	0	0	0	0	0	0
Unwiederruffliche	0	1	0	0	0	0	0	0	0	0
Scheuerns	0	1	0	0	0	0	0	0	0	0
Schiesspulffer	0	0	0	0	0	1	0	0	0	0
Bastardes	0	1	0	0	1	0	0	1	0	0
Machtestu	1	0	0	0	0	0	0	0	0	0
Beständigere	0	1	0	0	0	1	0	0	0	0
Absichtlichsten	1	0	0	0	0	0	0	0	0	0
Kleid	1	0	0	0	0	0	0	0	0	0
reichen	1	0	0	1	0	0	1	0	0	0
cörperlichen	1	0	0	0	0	0	0	0	0	0
Unbeabsichtigten	0	1	0	0	0	0	0	0	1	0
Kabbel	0	0	0	0	0	0	0	0	1	0
Unbeabsichtigtes	0	1	0	0	0	0	0	0	1	0
Unbeabsichtigter	0	1	0	0	0	0	0	0	1	0
Böswicht	0	1	0	0	0	1	0	0	0	0
gelegentlig	0	0	0	0	0	0	0	0	1	0
Bastarden	0	1	0	0	1	0	0	1	0	0
Glüklichsten	1	0	0	1	0	0	1	0	0	1
Absichtlichster	1	0	0	0	0	0	0	0	0	0
unerlich	0	1	1	0	1	0	0	1	0	0
reagieren	0	0	1	0	0	1	0	0	0	0
Grausahme	0	1	1	0	1	1	0	1	0	0
Gewaltigs	0	0	0	0	0	1	0	0	0	0
Zaldt	1	0	0	1	0	0	1	0	0	1
Allerärgste	0	1	0	0	0	0	0	1	0	0
Eindruckes	1	0	0	0	0	0	0	0	0	0
Nachsicht	1	0	0	0	0	0	0	0	0	0
Getrachten	0	1	0	0	0	0	0	0	0	1
Liegeplatz	1	0	0	0	0	0	0	0	0	0
Erndte	1	0	0	1	0	0	1	0	0	0
Vormel	1	0	0	0	0	0	0	0	0	1
Gewaltige	0	0	0	0	0	1	0	0	0	0
Vorteilhafteste	1	0	0	0	0	0	0	0	0	0
Dichtungs	1	0	0	0	0	0	0	0	0	1
bewundert 's	1	0	0	0	0	0	0	0	0	1
abschliessendem	1	0	0	0	0	0	0	0	0	0
Zerfellt	0	1	0	0	1	1	0	0	0	0
Mildte	1	0	0	0	0	0	0	0	0	0
Ertrugs	1	0	0	0	0	0	0	0	0	0
Unterkünfte	1	0	0	0	0	0	0	0	0	0
Argumentierten	0	1	1	0	0	0	0	0	0	0
Unwirksamem	0	1	1	0	0	0	0	0	0	0
yngeschriben	0	0	0	1	0	0	0	0	0	1
Unwirksamen	0	1	1	0	0	0	0	0	0	0
Huhnen	0	0	0	0	0	1	0	0	0	0
Iüngrer	1	0	0	1	0	0	1	0	1	0
Herczlichem	1	0	0	0	0	0	1	1	0	1
Verauschaulicht	1	0	0	0	0	0	0	0	0	0
Verwöhnt	0	1	0	0	1	0	0	0	0	0
Beredtere	1	0	0	0	0	0	0	0	0	0
Pistols	0	1	0	0	0	0	0	0	0	0
Blindheit	0	1	0	0	0	0	0	1	0	0
Energischesten	1	0	0	0	0	0	0	0	0	0
Beredters	1	0	0	0	0	0	0	0	0	0
Visteren	0	0	0	0	0	0	0	0	0	1
Unwirksamer	0	1	1	0	0	0	0	0	0	0
Richtigeres	1	0	0	0	0	0	0	0	0	1
Richtigerer	1	0	0	0	0	0	0	0	0	1
Verwöhne	0	1	0	0	1	0	0	0	0	0
Tiefesten	0	1	1	0	0	0	0	0	0	0
Vahls	0	1	1	0	1	1	0	1	0	0
Gräbers	0	1	0	0	0	1	0	1	0	0
Bawn	1	0	0	0	0	0	0	0	0	0
Ausswerffet	0	1	0	0	0	0	0	0	0	0
Gründlichere	0	0	0	1	0	1	1	0	0	0
Wildesten	0	1	1	0	1	1	0	0	0	0
Wildestem	0	1	1	0	1	1	0	0	0	0
Ausswerffen	0	1	0	0	0	0	0	0	0	0
Wildestes	0	1	1	0	1	1	0	0	0	0
Strengesten	0	1	0	0	0	0	0	0	0	0
Buttlern	1	0	0	0	0	0	0	0	0	1
Reichthumbe	1	0	0	0	0	0	1	0	0	1
Verortheilen	0	1	0	0	0	1	0	1	0	0
Gräbern	0	1	0	0	0	1	0	1	0	0
Tiefester	0	1	1	0	0	0	0	0	0	0
Gründlichers	0	0	0	1	0	1	1	0	0	0
Intellects	1	0	0	0	0	0	0	0	0	0
Crönungen	1	0	0	1	0	0	1	0	1	1
Löhnen	1	0	0	0	0	0	1	0	0	0
Helffind	1	0	0	0	0	0	0	0	0	1
Verlica	1	0	0	0	0	0	0	0	0	0
Versohlt	0	1	1	0	0	1	0	1	0	0
Zuefall	0	0	0	0	0	0	0	0	1	0
Batzet	0	1	0	0	0	0	0	1	0	0
Verrieth	0	1	1	0	1	0	0	1	1	0
Pünktliche	1	0	0	1	0	0	0	0	0	1
Kränklichsten	0	1	0	0	0	1	0	1	0	0
Verriete	0	1	1	0	1	0	0	1	1	0
Starre	0	1	0	0	0	0	0	0	0	0
Ἄι	1	0	0	0	0	0	0	0	0	0
Undurchsichtigern	0	1	0	0	0	0	0	0	0	0
Heurahtet	1	0	0	1	0	1	1	0	1	1
Undurchsichtigere	0	1	0	0	0	0	0	0	0	0
Gelieferd	1	0	0	0	0	0	0	0	0	1
Gresslicher	0	1	0	0	1	1	0	0	0	0
kötern	0	1	1	0	1	1	0	0	0	0
Fürgibet	0	1	0	0	0	0	0	0	0	0
Aussiecht	1	0	0	0	0	0	0	0	0	0
Atom	1	0	0	0	0	0	0	0	0	0
Ohnfehlbahre	1	0	0	0	0	0	0	0	0	0
Geliefert	1	0	0	0	0	0	0	0	0	1
obenkirchen	1	0	0	1	0	0	1	0	0	1
Kleinlichten	0	1	0	0	0	0	0	0	0	0
Heurahten	1	0	0	1	0	1	1	0	1	1
Zertrieb	0	1	0	1	0	1	0	1	0	0
Berendt	1	0	0	0	0	0	0	0	0	0
gedemütigt	1	0	0	0	0	0	0	1	0	0
Verschwund'Nem	0	1	0	0	0	1	0	1	1	0
Schaumb	0	1	0	0	0	0	0	0	0	0
Journalisten	1	0	0	0	0	0	0	0	0	0
vneerlich	0	1	1	0	1	0	0	1	0	0
Vollennd	1	0	0	0	0	0	0	0	0	0
Erleichterung	1	0	0	0	0	0	0	0	0	0
Erführe	1	0	0	0	0	0	0	0	0	1
unterstützen	1	0	0	0	0	0	0	0	0	0
Journalistes	1	0	0	0	0	0	0	0	0	0
straaffbar	0	1	0	0	0	1	0	1	0	0
Verschwund'Ner	0	1	0	0	0	1	0	1	1	0
Dänzen	1	0	0	0	0	0	1	0	0	1
Ew'Ge	1	0	0	0	0	0	0	0	0	0
Κοϱ	1	0	0	0	0	0	1	0	0	1
Vndersteen	0	1	1	0	0	1	0	1	0	0
Jubele	1	0	0	1	0	0	1	0	1	1
Allerzufriedensten	1	0	0	0	0	0	1	0	0	0
Ruhestand	1	0	0	1	0	1	1	1	0	1
getragen	0	1	0	0	0	0	0	0	0	1
Associiren	1	0	0	0	0	0	0	0	0	1
Geringeret	0	1	0	0	0	0	0	0	0	0
Behielter	0	0	0	0	0	0	0	0	0	1
Commandants	1	0	0	0	0	0	0	0	0	1
Säckens	0	1	0	1	0	0	0	0	0	0
Warheytt	1	0	0	0	0	0	0	0	0	1
Leidenschafte	1	0	0	1	0	0	1	0	0	1
Vornembften	1	0	0	0	0	0	0	0	0	0
Hölere	0	1	0	0	0	0	0	1	0	0
Conspiriert	0	1	0	0	0	1	0	0	0	0
Sclave	0	1	1	0	0	1	0	1	0	0
Stumpffere	0	1	0	0	0	0	0	0	0	0
Lebhafteste	1	0	0	0	0	0	1	0	0	0
Verhässliche	0	1	0	0	1	0	0	0	0	0
geneugt	1	0	0	1	0	0	0	0	0	1
Verrencket	0	1	1	0	1	1	0	1	0	0
Feuerigsten	1	0	0	1	0	0	1	0	0	0
