word	emotion	arousel
Ärgerniß	-1.9	3.789473684
feurigern	0.9	4.157894737
ruofft	0.088235294	2.684210526
sicherem	0.757575758	2.523809524
Noht	-2.0	3.944444444
Deschen	1.27	2.32
gebietes	0.1	2.315789474
verweßet	-2.2	3.105263158
Trittstu	-1.117647059	2.631578947
fliegen;	1.676470588	3.523809524
Rücksichten	1.352941176	2.666666667
tieffen	0.2	3.277777778
Revoluzionen	0.470588235	4.0
Geliefert	0.6	2.107142857
Unkraut	-1.0	1.857142857
Ubergib	-0.588235294	2.157894737
brachen	-1.323529412	3.142857143
Geige	1.5	2.59
malereien	1.0	2.055555556
weltt	1.9	2.888888889
Abhiebest	-0.9	3.210526316
sanke	-1.264705882	3.263157895
Vollmondes	1.6	2.4375
Besorgt	-1.3	3.157894737
sippe	-0.5	2.444444444
kanonen	-1.77	3.91
köndte	1.676470588	2.736842105
hengest	-0.823529412	2.526315789
Erführe	1.235294118	2.714285714
letzete	-1.2	3.157894737
wißen	2.029411765	2.666666667
Bündnüßes	0.294117647	2.444444444
abdankt	-0.4	2.666666667
sankt	-1.264705882	3.263157895
Erfullung	2.058823529	2.285714286
schriten	0.911764706	2.315789474
anrüffest	1.205882353	2.842105263
Kopra	-0.8	3.631578947
vergeßen	-0.970588235	2.904761905
Klavieren	1.91	2.36
Ambsel	1.15	1.8
dien'	-1.088235294	2.476190476
vornehmerer	0.9	2.263157895
berahtungen	0.8	2.421052632
wint	1.264705882	2.333333333
bekennnen	0.382352941	2.761904762
chert	-0.558823529	2.2
getragen	0.117647059	1.894736842
weych	1.2	1.368421053
nikte	0.852941176	2.0
vergeßet	-0.970588235	2.904761905
polizisten	-0.3	3.588235294
wing	-0.9	1.526315789
wind	1.264705882	2.333333333
gurcke	0.8	1.619047619
vart	0.941176471	2.368421053
Fet	-1.5	3.5
wachsthums	1.6	2.588235294
Schams	-1.3	3.684210526
stossete	-0.764705882	1.947368421
begreiffet	1.088235294	2.904761905
miracel	0.6	2.761904762
wuntsches	1.6	2.45
geneugt	0.088235294	1.928571429
reiters	1.0	2.555555556
vard	0.941176471	2.368421053
Erinnrungen	1.411764706	2.947368421
erlittet	-1.941176471	3.733333333
Rectoris	-0.9	2.714285714
MVß	-1.382352941	2.80952381
Schamm	-1.3	3.684210526
erkäntniß	1.764705882	3.428571429
Bequemste	1.7	1.944444444
stossets	-0.764705882	1.947368421
Schame	-1.3	3.684210526
spielte	1.705882353	3.052631579
feurigr	0.9	4.157894737
zweckloß	-2.0	2.210526316
Krants	0.86	2.23
Starb	-1.823529412	4.055555556
allereits	0.1	3.526315789
Krantz	0.86	2.23
Lowene	1.5	2.722222222
übersiehst	-0.823529412	1.842105263
gehaimbe	-0.6	3.157894737
drücket'	-0.176470588	2.714285714
WERCK	0.676470588	2.473684211
Blätzgen	0.382352941	2.117647059
allerleichtest	0.8	2.095238095
Eyver	0.8	3.052631579
Privileges	1.1	3.0
Pappen	-0.05	1.941176471
kräffte	1.382352941	3.0
anlegen	0.205882353	2.0
Sclav'	-2.2	4.315789474
betraffens	-0.151515152	2.421052632
schad'ts	-1.794117647	3.444444444
allersicherste	0.757575758	2.523809524
Kommste	1.117647059	2.631578947
aerzte	0.088235294	2.777777778
Gestochen	-1.4	3.566666667
vormund	-0.6	2.157894737
Fäust	-0.823529412	3.210526316
Stark	1.7	3.578947368
Ge[f]ahr	-1.8	4.380952381
rastloseren	-1.5	3.166666667
Bochen	0.8	1.947368421
Kommstu	1.117647059	2.631578947
anleget	0.205882353	2.0
Fässeln	-1.3	4.05
bewogne	1.352941176	2.631578947
drückets	-0.176470588	2.714285714
Lägst	0.823529412	2.238095238
Bärsche	-1.3	2.947368421
Krige	-2.9	4.571428571
lieste	-0.35	2.4
tiers	1.117647059	2.611111111
abendes	1.0	2.052631579
SCHWARZ	0.3	1.947368421
APT	0.2	1.526315789
trauerten	-2.0	3.055555556
Wächst	1.264705882	2.333333333
drückete	-0.176470588	2.714285714
abenden	1.65	1.833333333
Seiden	1.65	1.470588235
Nachrichts	0.617647059	3.052631579
APD	0.2	1.526315789
raichte	0.617647059	1.789473684
zornigste	-1.4	4.210526316
kuhlen	-0.05	1.8
erinnertest	1.352941176	3.0
blauderte	0.5	2.178571429
zwecklos	-2.0	2.210526316
Privilegen	1.1	3.0
fliegend	1.676470588	3.523809524
fräuden	2.7	3.411764706
Mannschafften	0.382352941	2.523809524
Yfer	0.8	3.052631579
sabberte	-1.3	2.684210526
knebelten	-1.5	3.722222222
LAuter	-0.8	3.473684211
sprächist	1.205882353	2.523809524
Rinegg	1.411764706	2.777777778
rachens	-0.9	2.210526316
geschoffen	-2.088235294	3.866666667
behutsamsten	1.2	1.684210526
sih't	2.0	2.263157895
forder'	-0.882352941	2.736842105
spaß	2.323529412	3.578947368
vberleget	0.735294118	2.105263158
zugabe	1.5	2.941176471
sah'	2.0	2.263157895
sparten	-0.264705882	2.263157895
schieltest	-0.9	2.105263158
Theken	0.95	2.523809524
Darzustellen	0.882352941	2.526315789
schürtzen	-0.64	2.14
Gefchenke	2.3	3.470588235
SOMMERS	2.5	2.222222222
liebreiz	1.7	3.058823529
allerfroheste	1.8	2.277777778
Blitzen	0.5	3.904761905
erkäntnis	1.764705882	3.428571429
allerwünschteste	1.529411765	3.263157895
Vertrittstu	-0.088235294	2.105263158
säzten	0.235294118	1.952380952
vberlegen	0.735294118	2.105263158
sah;	2.0	2.263157895
bruonnen	0.55	1.86
freutest	2.205882353	3.107142857
Zerschreyen	-1.6	4.421052632
Gesichtgen	1.0	2.666666667
Befiel	-1.4	3.333333333
Sjhe	2.0	2.263157895
bindt	0.382352941	2.684210526
Claviren	1.91	2.36
wirckt'	0.941176471	2.473684211
Pircken	1.2	1.421052632
republiken	-0.147058824	2.388888889
ruffte	0.088235294	2.684210526
Walth	1.5	2.166666667
Lagens	-0.058823529	1.833333333
umarmten	2.2	2.722222222
sahd	1.4	2.105263158
sahe	2.0	2.263157895
batet	0.382352941	2.619047619
Hord	-1.2	3.2
Primitivste	-1.4	2.368421053
vorgestell't	1.558823529	2.526315789
erweiterte	1.176470588	1.947368421
sahn	2.0	2.263157895
heit'rem	1.8	2.65
Käuffet	0.823529412	3.157894737
saht	2.0	2.263157895
geläget	0.205882353	1.842105263
Käuffen	0.558823529	3.0
heit'res	1.8	2.65
Human	1.9	2.05
creutzes	0.5	2.421052632
Hergestellt	0.676470588	2.052631579
baten	0.382352941	2.619047619
übername	-1.0	2.368421053
absichten	0.6	2.578947368
Vffsätze	0.1	2.388888889
nimm't	0.088235294	2.0
kampflose	-0.6	2.315789474
Widerstände	0.205882353	3.210526316
Küst'	2.0	1.833333333
Verwandelst	1.147058824	2.368421053
verbailen	-1.64	3.59
fül	0.529411765	2.107142857
berathener	0.823529412	2.421052632
Könen	1.676470588	2.736842105
dargestelllt	0.882352941	2.526315789
lautem	-0.8	3.473684211
Komisch	0.7	2.578947368
wündsch	1.529411765	3.263157895
CeV	0.2	3.055555556
lautes	-0.8	3.473684211
lauter	-0.8	3.473684211
Camme	0.23	1.91
gmeins	-1.9	3.9
Caphe	1.4	2.277777778
zartisten	1.7	2.222222222
zitt're	-1.5	3.555555556
Veddern	1.3	1.666666667
Hochmutes	-1.4	3.277777778
enthaltenen	-0.352941176	2.19047619
enthaltenem	-0.352941176	2.19047619
Deeke	1.36	1.59
μαις	0.9	2.210526316
Gsatzt	-0.9	2.684210526
legn	0.205882353	1.842105263
Zöpf	0.77	2.18
Zersegle	1.3	1.888888889
lege	0.205882353	1.842105263
SPRACHE	1.735294118	2.611111111
gläubend	1.088235294	2.631578947
geniegen	1.9	3.705882353
gefunder	2.7	1.631578947
verfordert	-0.882352941	2.736842105
Stäubgen	-1.0	2.105263158
Strumf	0.45	1.59
fpielte	1.705882353	3.052631579
legt	0.205882353	1.842105263
enthaltener	-0.352941176	2.19047619
allerungesundeste	-1.7	2.368421053
Cex	1.91	2.36
werffind	-0.205882353	1.904761905
rog	1.0	2.77
außbrüche	-0.7	3.476190476
reychtumbs	1.5	3.352941176
Gelder	1.6	2.944444444
Kraanckheit	-1.735294118	3.766666667
Erdberer	2.5	2.82
Manni	-1.25	3.777777778
Gleück	2.617647059	2.933333333
Dadel	-1.65	3.470588235
verlauffen	-0.529411765	3.047619048
kennetest	-0.5	2.611111111
vornähme	0.647058824	2.523809524
Höhenpunct	1.735294118	4.095238095
Hielff	2.0	3.095238095
treiste	-1.8	2.65
anklagtest	-1.3	3.833333333
gereucht	-1.029411765	3.19047619
Arzt's	0.088235294	2.777777778
anmüthigem	1.9	2.333333333
äsen	1.558823529	3.526315789
verwandelt	1.147058824	2.368421053
vornemeste	0.9	2.263157895
GRENZE	-0.2	3.0
pfiffigem	1.6	2.444444444
Programmen	0.294117647	2.388888889
pfiffigen	1.6	2.444444444
Feest	1.852941176	2.888888889
verrates	-2.4	4.0
bielt	1.058823529	1.882352941
leg'	0.205882353	1.842105263
Brödern	1.676470588	2.222222222
verraten	-1.647058824	3.888888889
vnfäll	-2.35	4.238095238
stüelle	0.5	1.82
verlägen	-0.411764706	2.238095238
gedanchen	1.5	2.611111111
seurige	0.9	4.157894737
pfiffiges	1.6	2.444444444
pfiffiger	1.6	2.444444444
Beülen	-1.4	3.2
vnfäle	-2.35	4.238095238
stinekend	-1.9	3.388888889
zaudert	-1.0	2.473684211
Angeln	-0.15	2.15
Angell	-0.15	2.15
Bilanz	-0.705882353	2.433333333
Zu[kunft]	2.2	3.705882353
HErrrn	-0.294117647	2.555555556
Gesänges	1.85	2.05
Gesänger	1.85	2.05
strenge	-1.2	3.473684211
Thürnen	0.27	2.64
Sol	-1.0	3.0
zaudere	-1.0	2.473684211
MAGAZIN	0.5	2.352941176
Manne	1.2	2.388888889
Schimmlen	-1.1	3.333333333
weychendt	-0.764705882	2.0
Teiers	1.117647059	2.611111111
zaudern	-1.0	2.473684211
Angels	-0.15	2.15
Charackteren	1.264705882	3.421052632
krentze	0.86	2.23
BAeder	1.2	2.333333333
allters	-0.55	2.047619048
Banq	-0.235294118	2.277777778
wähl'	0.058823529	2.631578947
nentt	0.294117647	2.0
Alain	-1.8	2.45
Panoramen	1.5	1.888888889
gesteht	-0.058823529	3.142857143
Erkant'	1.235294118	2.80952381
besorgter	-1.3	3.157894737
besorgtes	-1.3	3.157894737
besorgten	-1.3	3.157894737
gestehn	-0.058823529	3.142857143
abscheids	-2.1	3.238095238
Banc	-0.235294118	2.277777778
Russe	0.05	3.055555556
Fängt	-0.529411765	2.964285714
müßts'	-1.382352941	2.80952381
Antheen	0.294117647	2.633333333
stachliches	-1.1	2.894736842
Bank	-0.235294118	2.277777778
schryend	-1.235294118	3.714285714
begierd	0.2	3.722222222
sähen	2.0	2.263157895
Wise	1.55	1.411764706
ärgestes	-1.2	2.526315789
schryenn	-1.235294118	3.714285714
schicksahl	-0.441176471	3.035714286
ver-langet	0.147058824	3.238095238
Mackln	-1.5	2.75
vermiden	-0.617647059	2.105263158
PARTHEY	-0.6	2.619047619
schuhle	0.25	2.65
Stotternd	-0.6	2.842105263
Logic	1.15	2.35
CHEELEE	-0.15	3.210526316
sähet	2.0	2.263157895
ärgesten	-1.2	2.526315789
stachlicher	-1.1	2.894736842
Kraafft	1.382352941	3.0
Logik	1.15	2.35
meinayd	-1.8	3.375
nuzet	0.823529412	2.263157895
erlichtes	2.2	2.111111111
cantzel	-0.85	1.947368421
Massiff	-0.1	3.15
wähle	1.65	3.055555556
merer	1.8	2.666666667
professor	0.058823529	2.578947368
wähln	0.058823529	2.631578947
KVnst	1.823529412	2.444444444
verleuffet	-0.529411765	3.047619048
wählt	1.9	2.888888889
Miene	0.55	2.904761905
Giefft	-2.5	4.0
gesteh'	-0.058823529	3.142857143
nuzen	0.823529412	2.263157895
Vberfall	-2.1	4.0
gefangen	1.85	2.05
wolllen	0.764705882	2.523809524
Logischer	1.2	1.789473684
Verwegene	0.6	3.842105263
pfläg'	0.941176471	2.666666667
Wachstuhm	1.6	2.588235294
Eyffrigen	0.8	2.947368421
KEnnt	-0.5	2.611111111
aebte	0.2	1.526315789
Wol't	0.764705882	2.523809524
pralete	-1.3	3.315789474
Qvelle	1.5	2.058823529
Nachtheyl	-1.3	3.166666667
anzuklagen	-1.3	3.833333333
sauerer	-0.9	3.526315789
matters	-1.1	1.578947368
Fröfchen	-0.09	2.82
Zeugels	0.41	2.09
loube	1.3	1.75
Lehrzeit	-0.4	2.388888889
gewaan	1.676470588	3.210526316
chaos	-0.05	4.0
Ersauft	-2.4	3.421052632
Paradoxe	-0.4	2.888888889
Rähten	1.676470588	3.555555556
Meynet	0.558823529	2.315789474
sauerem	-0.9	3.526315789
Vnraths	-1.5	2.588235294
Hierse	0.4	1.611111111
Schutz'	1.7	1.894736842
Talenten	2.05	3.0
Dierne	-1.0	2.523809524
siek	2.2	3.722222222
Egoismus's	-1.1	3.722222222
loyalsten	2.1	2.105263158
sieh	2.0	2.263157895
standist	0.205882353	2.105263158
regnet's	-0.1	1.736842105
thema	0.15	2.222222222
stündest	0.205882353	2.105263158
themo	0.4	3.529411765
sieb	0.205882353	2.210526316
Sachliches	0.6	1.526315789
sieg	1.117647059	3.473684211
Reids	0.4	3.388888889
Vberfals	-2.1	4.0
Unhail	-2.15	4.529411765
verlegest	-0.411764706	2.238095238
pfläge	0.45	2.0
Juweel	1.5	2.842105263
Tödteten	-2.705882353	4.433333333
auffhöreten	-0.558823529	2.142857143
Löher	-0.9	2.428571429
Adressaten	0.1	2.0
ständest	0.205882353	2.105263158
FRÜHJAHR	2.029411765	2.444444444
Eintreten	0.147058824	2.142857143
pflägt	0.941176471	2.666666667
dihnst'	-1.088235294	2.476190476
sathan	-2.2	4.25
verjrrete	-1.7	3.5
Bäule	-1.4	3.2
Bekennst	0.382352941	2.761904762
Bekommen	1.029411765	2.105263158
warmern	2.2	2.166666667
wahrenn	0.558823529	1.964285714
beche	1.0	1.777777778
liestt	-0.5	3.277777778
wirckte	0.941176471	2.473684211
Neth	1.8	2.055555556
Vornembsten	0.9	2.263157895
Schutze	1.7	1.894736842
kazen	1.45	2.111111111
Netd	1.8	2.055555556
Schutza	1.7	1.894736842
FOlgen	-0.15	2.6
erfullung	2.058823529	2.285714286
übler	-1.823529412	3.611111111
aerae	0.911764706	3.095238095
Unmuht	-1.65	3.125
kontroll	-1.029411765	2.684210526
ausgerentet	0.3	2.263157895
Gestellt	-2.2	3.611111111
Nett	1.8	2.055555556
teylete	1.205882353	2.526315789
Galee	-1.6	2.823529412
Betrieb	-0.235294118	2.111111111
Steyn	0.23	2.0
hengete	-0.823529412	2.526315789
erlebtest	1.735294118	3.095238095
leuchtest	1.8	2.5
Samstags	1.2	2.333333333
bley	-0.617647059	1.894736842
Kugl	0.45	2.0
Ekstasen	2.0	4.5
gemeynere	-1.9	3.9
Bestättiget	0.970588235	2.210526316
empfihlt	1.088235294	2.285714286
gemarteret	-2.2	3.785714286
Amulette	0.9	2.368421053
blei	-0.617647059	1.894736842
berathest	0.823529412	2.421052632
beweiesen	0.205882353	2.761904762
wirckts	0.941176471	2.473684211
anboten	0.676470588	1.736842105
jrre	-1.5	3.777777778
Übergehen	-0.970588235	2.473684211
findstu	1.352941176	2.526315789
berittne	0.558823529	1.947368421
Schläget	-1.911764706	3.944444444
hohlten	0.176470588	2.0
Föstung	0.1	3.411764706
Ehrgeiz	1.5	3.555555556
Wählen	0.058823529	2.631578947
jrri	-1.5	3.777777778
ofens	1.0	2.18
fäust	-0.823529412	3.210526316
Wählet	0.058823529	2.631578947
gepurt	1.9	4.176470588
Liebe[lei]	0.9	3.904761905
drungst	-0.823529412	2.789473684
Halphen	2.0	3.095238095
Zufelle	0.7	2.464285714
allerwachsamste	1.1	3.421052632
beweyset	0.205882353	2.761904762
zaghafft	-0.8	1.473684211
niedlichern	1.0	1.789473684
Trommel;-	0.27	3.23
Stillste	0.6	1.263157895
Vollzieht	-0.323529412	2.263157895
betranchtet	0.676470588	2.142857143
Früst	-1.2	3.19047619
Bewar	0.882352941	2.421052632
verbietest	-1.558823529	3.238095238
fprichst	1.205882353	2.523809524
Troost	1.4	2.157894737
Conkurenz	-1.058823529	3.263157895
abstand	-0.352941176	1.944444444
Vollziehe	-0.323529412	2.263157895
tantzest	1.911764706	3.111111111
Mechanic	0.3	2.294117647
Pa-pa	1.9	2.5
großmächtgen	-1.852941176	3.714285714
Mechanik	0.3	2.294117647
därstellen	0.882352941	2.526315789
Verdeil	1.029411765	1.947368421
allersanfteste	1.3	1.8
besteek	0.59	2.0
fohrschlahg	0.911764706	2.904761905
Sancke	-1.264705882	3.263157895
mohte	1.764705882	3.157894737
kronenn	1.15	2.555555556
Saes	1.823529412	2.142857143
schuhe	1.0	2.05
entzihe	-1.0	1.947368421
theuersten	-1.1	3.4
Ersätze	-0.470588235	2.238095238
Ku-tschen	1.27	2.45
PST	-2.8	4.0
bestritt	-0.970588235	2.684210526
bindtest	0.382352941	2.684210526
genialster	2.4	3.5
schläffet	2.0	1.642857143
wundernd	-0.1	2.833333333
angehst	0.705882353	2.368421053
Brunenn	0.55	1.86
vntergangen	-1.852941176	3.866666667
Zitterte	-1.5	3.555555556
Brucken	0.82	2.09
Fehrt	0.941176471	2.368421053
Dinste	-0.764705882	2.142857143
Brunens	0.55	1.86
taren	-0.6	2.466666667
trawrest	-2.0	3.055555556
beacht	0.7	2.894736842
Monarchen	-0.4	2.611111111
fleisch	-0.441176471	3.055555556
genialsten	2.4	3.5
thatten	-0.5	3.0
vernahme	0.088235294	2.0
stabilere	1.4	1.789473684
Ambossen	-0.32	2.32
sigend	1.117647059	3.473684211
rükkehr	1.352941176	3.111111111
daneken	1.911764706	1.842105263
erzelt	1.352941176	2.842105263
lieggen	0.823529412	2.238095238
Thoten	-2.6	4.176470588
erlittenenen	-1.941176471	3.733333333
begleidet	1.235294118	2.761904762
pfeiles	-1.18	3.1
Moße	-0.8	2.210526316
Stößt	-0.764705882	1.947368421
Vngeheuwer	-1.617647059	3.428571429
schieß'	-2.088235294	3.866666667
teufeln	-1.95	3.476190476
Geheimnüßes	1.117647059	3.80952381
wull	0.764705882	2.523809524
erzele	1.352941176	2.842105263
Schokke	-1.8	4.263157895
mystisches	0.3	2.263157895
liff	0.764705882	2.047619048
life	0.764705882	2.047619048
Wayse	1.8	2.1
Stüelen	0.5	1.82
fahrte	0.941176471	2.368421053
neblicht	-0.7	2.526315789
gfunden	1.352941176	2.526315789
Prozentes	-0.088235294	2.277777778
Siebene	0.205882353	2.210526316
Siebend	0.205882353	2.210526316
Specialen	0.9	1.894736842
fahrts	0.970588235	2.619047619
lift	0.4	2.555555556
unerkennet	1.588235294	3.0
renn	0.441176471	2.666666667
mystischen	0.3	2.263157895
mystischem	0.3	2.263157895
treust	2.2	2.333333333
Ausfluge	1.5	2.6875
golde	1.4	2.5
nidliche	1.0	1.789473684
Samstagen	1.2	2.333333333
erhobenere	0.088235294	2.095238095
hierschte	0.68	2.86
todtfeind	-2.7	4.529411765
Phoneme	-0.9	2.052631579
Ausflugs	1.5	2.6875
trmcken	1.424242424	2.523809524
schwebeten	0.8	2.210526316
Beispile	0.303030303	1.944444444
LEben	2.382352941	2.666666667
seppe	1.823529412	2.142857143
beweren	0.470588235	2.333333333
Moskito	-1.4	3.444444444
mutige	2.2	3.315789474
einigungen	1.5	2.0
lehrlingen	-0.1	2.8125
schufta	-1.2	3.473684211
völkeren	0.147058824	2.333333333
schufte	-1.2	3.473684211
flaisches	-0.441176471	3.055555556
Sporte	1.676470588	3.055555556
zogest	-0.294117647	1.842105263
enthielt'	-0.352941176	2.19047619
klage	-1.55	3.470588235
Qvalen	-2.7	4.111111111
arsin	-2.0	3.388888889
Beetschen	-1.0	3.666666667
Kymäern	1.323529412	1.857142857
gehendt	0.411764706	2.315789474
Parcs	1.941176471	1.833333333
enthielt;	-0.352941176	2.19047619
madonna	1.0	2.555555556
Vrlauben	2.45	2.5625
vnsin	-1.0	3.368421053
feed	-1.5	3.5
schlogen	-1.911764706	3.944444444
sprengt's	-0.9	3.684210526
wenden	0.294117647	2.095238095
Manei	-1.25	3.777777778
stuten	0.95	2.333333333
Schaurig	-1.3	3.736842105
faedae	-1.45	3.222222222
unheil	-2.15	4.529411765
kraftlös	-1.6	2.722222222
LAVTH	-0.8	3.473684211
Ansprachs	0.852941176	2.714285714
brachens	-1.323529412	3.142857143
gemeldtet	0.088235294	2.285714286
Soldäten	-1.5	3.875
czung	0.9	2.904761905
Feüer	0.05	3.722222222
marcanter	0.8	3.105263158
wendet	0.294117647	2.095238095
Maßin	-0.8	2.210526316
Aepsel	1.2	1.833333333
zaubre	1.4	2.607142857
enthielte	-0.352941176	2.19047619
uhrteil	-0.15	3.222222222
allerbequämsten	1.7	1.944444444
Angelen	-0.15	2.15
gemeine	-1.9	3.9
Prust	1.264705882	2.833333333
Aemtern	-0.7	2.526315789
mord	-2.8	4.444444444
Bjst	-1.6	4.1
Maßiv	-0.1	3.15
Ruf't	0.088235294	2.684210526
Hoase	1.64	2.82
Petrak	-0.15	2.35
geschitzet	1.7	1.894736842
verwayst	-0.411764706	2.428571429
Versteh'st	1.735294118	2.842105263
kämen;	1.117647059	2.631578947
Gebetgen	0.75	2.714285714
gmeiner	-1.9	3.9
Feueriger	0.9	4.157894737
Parsche	-1.3	2.947368421
nakti	0.8	3.842105263
bonne	0.65	1.578947368
weeren	-0.176470588	3.8
Riichter	-0.823529412	3.523809524
situiret	-0.1	1.944444444
treVVen	1.0	2.684210526
Heuchel	-1.9	3.888888889
allerzärtste	1.7	2.222222222
limonade	1.4	1.666666667
erreychete	1.558823529	2.523809524
gewinut	1.676470588	3.210526316
Oceans	1.9	2.722222222
wahl	0.117647059	2.777777778
Skorpiones	-0.4	3.222222222
wahn	-2.3	3.833333333
Streit	-2.2	4.047619048
kron	1.15	2.555555556
hollest	0.176470588	2.0
Rittern	0.95	3.047619048
ordin	0.35	2.444444444
Gras'	0.77	1.59
Warfen	-0.205882353	1.904761905
ROMAN	1.7	1.888888889
Meester	1.1	2.777777778
PfarErrn	0.4	2.4375
kommte	1.117647059	2.631578947
Streik	-0.8	3.80952381
wahr	0.558823529	1.964285714
befundte	-0.15	2.9
verträt'	-0.088235294	2.105263158
Läuben	1.3	1.75
berücht	-0.029411765	2.277777778
Aengler	-0.2	2.0
Princessinen	0.970588235	3.473684211
sagten	0.676470588	2.210526316
gehyrathet	1.382352941	3.789473684
Aebbte	0.2	1.526315789
Fössel	-1.3	4.05
Veränder'	0.764705882	2.80952381
gefallt's	1.529411765	2.392857143
Schneppen	1.764705882	2.055555556
Schwiegen	-0.264705882	1.733333333
Ethik	0.9	3.238095238
seltzam's	-0.3	2.421052632
Freyheit	2.8	4.0
Kilpper	-2.4	4.294117647
Billigere	-0.4	2.222222222
gepetten	0.382352941	2.619047619
duftets	1.5	2.444444444
Drängten	-1.323529412	3.933333333
Berwahrest	0.882352941	2.421052632
sagter	0.676470588	2.210526316
Schweret	-0.82	3.59
scheitern	-1.941176471	3.678571429
nathur	2.35	1.888888889
liebgen	2.2	2.166666667
pistes	0.85	2.571428571
Verweine	-1.6	2.578947368
verlihe	-0.176470588	2.142857143
siein	1.8	2.166666667
scheitere	-1.941176471	3.678571429
Grase	0.77	1.59
Kohli	0.15	2.555555556
sieit	2.0	2.263157895
Reiche's	1.6	2.95
Kohln	0.15	2.555555556
Verweint	-1.6	2.578947368
entfärnung	-1.088235294	2.380952381
feuchter	-0.4	3.45
triben	-0.088235294	2.785714286
Känguruh	1.18	2.95
Grass	0.77	1.59
Foen	0.41	2.27
wanderen	0.2	2.3
Kohle	0.15	2.555555556
Gefengniss	-2.264705882	3.052631579
studire	1.382352941	2.766666667
Munition	-1.8	3.588235294
verjungere	0.8	2.80952381
nachbarn	-0.1	2.375
corruptes	-1.9	3.421052632
nachbars	-0.1	2.375
mögken	1.764705882	3.157894737
Kündigte	-1.088235294	2.894736842
Beret	0.823529412	2.421052632
Verhältnis	0.617647059	3.052631579
feuchtes	-0.4	3.45
Muhtes	2.1	3.666666667
Muhter	2.05	2.666666667
Wychend	-0.764705882	2.0
geschlasen	2.0	1.642857143
öffnete	0.941176471	2.238095238
Röbell	0.15	4.0
Rocke	1.0	2.77
verleisteten	0.617647059	2.428571429
Fabricke	-0.7	2.285714286
Erinnr'	1.352941176	3.0
drüktest	-0.176470588	2.714285714
bestrittest	-0.970588235	2.684210526
Buoch	1.911764706	1.888888889
Fasst	0.058823529	2.052631579
eytles	-1.1	3.052631579
eytler	-1.1	3.052631579
Befreiungen	2.205882353	3.380952381
Jntereße	1.617647059	3.19047619
seitter	0.25	1.888888889
auskunft	0.5	2.117647059
wachsamern	1.1	3.421052632
befielen	-1.4	3.333333333
VöLCkern	0.147058824	2.333333333
Baum	1.5	1.5
aufenthält	0.764705882	2.571428571
grinzt	0.9	3.210526316
gesen	2.0	2.263157895
Baut	0.911764706	2.333333333
Fest	1.852941176	2.888888889
Geiche	1.5	2.59
Baur	0.15	1.833333333
zertreibt	-0.088235294	2.785714286
Feilen	0.2	2.421052632
befielet	-1.4	3.333333333
Schiller's	0.9	2.578947368
seitten	0.25	1.888888889
Actie	0.6	2.157894737
Magischen	1.2	2.789473684
Nottfall	-1.7	4.529411765
Versohners	1.323529412	2.0
Saega	-1.09	2.95
Mensah	-0.05	2.0
käufte	0.823529412	3.157894737
arbeiten	-0.058823529	2.684210526
wachsent	1.264705882	2.333333333
wachsens	1.264705882	2.333333333
Erinnre	1.352941176	3.0
findtest	1.352941176	2.526315789
arbeitet	-0.058823529	2.684210526
Magischem	1.2	2.789473684
arbeiter	-0.235294118	2.222222222
collee	0.15	2.555555556
spint	-0.7	2.894736842
Gedankens	1.5	2.611111111
wachsene	1.264705882	2.333333333
wachsend	1.264705882	2.333333333
bliebstu	0.823529412	1.789473684
Matzke	-0.1	3.444444444
tapferestem	1.7	3.105263158
Gottis	1.5	2.5
Läute	0.75	2.894736842
diegen	-1.088235294	2.476190476
allerbestrittensten	-0.970588235	2.684210526
mutigere	2.2	3.315789474
sol.l	-1.0	3.0
troft	-0.911764706	2.315789474
Resse	-1.25	3.4
Großmächte	-1.852941176	3.714285714
gründet	0.970588235	2.315789474
Tothen	-2.6	4.176470588
B'stehen	1.0	2.789473684
wollten	0.764705882	2.523809524
gründen	0.970588235	2.315789474
Bewiesen	0.205882353	2.761904762
Zwiefeln	-0.73	2.77
bewert	0.470588235	2.333333333
obachtung	0.6	3.619047619
Musicke	2.4	1.85
Stürtz	-1.617647059	3.357142857
körber	0.41	1.86
kömet	1.1	3.4
Triebs	0.1	4.105263158
M[a]ße	-0.8	2.210526316
Hachzeit	1.0	3.5
gehoft	1.647058824	2.392857143
Zeittung	0.6	2.571428571
STEINEN	0.23	2.0
eigentume	1.2	2.444444444
Triebe	0.1	4.105263158
bleibstu	0.823529412	1.789473684
Eigentuhm	1.2	2.444444444
erzte	0.088235294	2.777777778
Erkentnis	1.764705882	3.428571429
Geheimnisses	1.117647059	3.80952381
entsetzeten	-1.8	3.555555556
schwächers	-1.6	2.611111111
häusser	1.264705882	1.833333333
Schwarze	0.3	1.947368421
kouf	0.558823529	3.0
Iunckfrawen	0.3	2.294117647
erhoben	0.088235294	2.095238095
verfolgistu	-1.735294118	3.7
Foltere	-2.8	4.444444444
panorama	1.5	1.888888889
halle	0.2	2.055555556
regierend	0.3	2.933333333
Ernde	1.2	2.0
geträhten	-1.117647059	2.631578947
Uberfals	-2.1	4.0
Träg't	0.117647059	1.894736842
zaud're	-1.0	2.473684211
obsiegern	1.75	3.823529412
Hängstu	-0.823529412	2.526315789
erhobet	0.088235294	2.095238095
aufzubaun	1.0	2.421052632
Schattige	-0.1	2.0
regierent	0.3	2.933333333
Verrathe	-2.4	4.0
