word	positive	negative	anger	anticipation	disgust	fear	joy	sadness	surprise	trust
Schuss	0	1	1	0	0	1	0	1	1	0
Suche	0	0	0	0	0	0	0	0	0	0
Kodex	0	0	0	0	0	0	0	0	0	0
Gewicht	0	0	0	0	0	0	0	0	0	0
Anweisung	1	0	0	0	0	0	0	0	0	1
Tabelle	0	0	0	0	0	0	0	0	0	0
Zugehörigkeit	0	0	0	0	0	0	0	0	0	0
Makler	0	0	0	0	0	0	0	0	0	0
Intrigen	0	1	0	1	0	1	0	0	1	0
Misplace	0	1	1	0	1	0	0	0	0	0
Ausdauer	1	0	0	0	0	0	0	0	0	1
Feministin	0	0	0	0	0	0	0	0	0	0
betty	0	0	0	0	0	0	0	0	0	0
überlagert	0	0	0	0	0	0	0	0	0	0
Bieter	0	0	0	0	0	0	0	0	0	0
Hör	0	0	0	0	0	0	0	0	0	0
Kate	0	0	0	0	0	0	0	0	0	0
Sau	0	0	0	0	0	0	0	0	0	0
Vergehen	0	1	1	0	1	1	0	1	0	0
Fröhlichkeit	1	0	0	0	0	0	1	0	1	0
Überprüfung	1	0	0	0	0	0	0	0	0	1
Gefahr	0	1	0	1	0	1	0	0	0	0
beginnen	0	0	0	0	0	0	0	0	0	0
Milzbrand	0	1	0	0	1	1	0	1	0	0
Degeneration	0	0	0	0	0	0	0	0	0	0
Vers	0	0	0	0	0	0	0	0	0	0
intuitiv	1	0	0	0	0	0	0	0	0	0
Zwietracht	0	1	1	0	1	0	0	0	0	0
Umgebung	0	0	0	0	0	0	0	0	0	0
Material	0	0	0	0	0	0	0	0	0	0
Waschlappen	0	1	0	0	0	0	0	0	0	0
Rumpf	0	0	0	0	0	0	0	0	0	0
Unwohlsein	0	1	0	0	0	0	0	1	0	0
bekennen	0	0	0	0	0	0	0	0	0	0
mässig	0	0	0	0	0	0	0	0	0	0
Gewehr	0	1	1	0	0	1	0	0	0	0
Tummeln	1	0	0	0	0	0	1	0	0	0
Teig	1	0	0	0	0	0	1	0	0	0
Teil	0	0	0	0	0	0	0	0	0	0
Schmelze	0	0	0	0	0	0	0	0	0	0
Rückseite	0	1	0	0	0	0	0	0	0	0
Boje	1	0	0	0	0	0	0	0	0	0
schimmelig	0	0	0	0	0	0	0	0	0	0
Meer	1	0	0	0	0	0	0	0	0	0
kügelchen	0	0	0	0	0	0	0	0	0	0
Teleskop	0	0	0	0	0	0	0	0	0	0
Brenner	0	0	0	0	0	0	0	0	0	0
präventiv	0	1	0	0	0	0	0	0	0	0
Arsenal	0	0	0	0	0	0	0	0	0	0
Flitterwochen	1	0	0	1	0	0	1	0	1	1
Ausfransen	0	1	0	0	0	0	0	0	0	0
Pause	0	0	0	0	0	0	0	0	0	0
umleiten	0	0	0	0	0	0	0	0	0	0
Masern	0	1	0	0	1	1	0	1	0	0
Kleidungsstück	0	0	0	0	0	0	0	0	0	0
Ornament	0	0	0	0	0	0	0	0	0	0
Narr	0	1	0	0	1	0	0	0	0	0
Fink	0	0	0	0	0	0	0	0	0	0
Bestandteile	0	0	0	0	0	0	0	0	0	0
existenen	0	0	0	0	0	0	0	0	0	0
Rückkehr	0	0	0	0	0	0	0	0	0	0
Warnung	0	0	0	0	0	1	0	0	0	0
unbegrenzt	1	0	0	0	0	0	0	0	0	0
Voraussetzung	0	0	0	1	0	0	0	0	0	0
Faro	0	0	0	0	0	0	0	0	0	0
aufgeben	0	1	0	0	0	0	0	0	0	0
Ablagerung	0	0	0	0	0	0	0	0	0	0
Geisel	0	1	1	0	0	1	0	0	0	0
zurücktreten	0	1	1	0	1	1	0	1	0	0
schnitzen	0	0	0	0	0	0	0	0	0	0
klopfen	0	0	0	0	0	0	0	0	0	0
Kühler	0	0	0	0	0	0	0	0	0	0
Gelbbraun	0	0	0	0	1	0	0	0	0	0
Zufügung	0	1	0	0	0	1	0	1	0	0
Aufwand	1	0	0	0	0	0	0	0	0	0
Simulieren	0	0	0	0	0	0	0	0	0	0
Fanatismus	0	0	0	0	0	1	0	0	0	0
Stirnrunzeln	0	1	0	0	0	0	0	1	0	0
Kreis	0	0	0	0	0	0	0	0	0	0
Orakel	1	0	0	1	0	0	0	0	0	1
Möglichkeiten	0	0	0	0	0	0	0	0	0	0
kompakt	0	0	0	0	0	0	0	0	0	1
konservativ	0	0	0	0	0	0	0	0	0	0
Geldgeber	0	0	0	0	0	0	0	0	0	1
Ewigkeit	0	0	0	0	0	0	0	0	0	0
Innerste	0	0	0	0	0	0	0	0	0	0
Verurteilung	0	1	1	1	1	1	0	1	0	0
kommunizieren	1	0	0	0	0	0	0	0	0	1
Reife	0	0	0	0	0	0	0	0	0	0
Monade	0	0	0	0	0	0	0	0	0	0
Physiker	0	0	0	0	0	0	0	0	0	1
Buchhändler	0	0	0	0	0	0	0	0	0	0
Astigmatismus	0	0	0	0	0	0	0	0	0	0
Grunzen	0	0	0	0	0	0	0	0	0	0
einsam	0	0	0	0	0	0	0	0	0	0
Jahrzehnt	0	0	0	0	0	0	0	0	0	0
Orthodoxie	0	0	0	0	0	0	0	0	0	1
lebendig	1	0	0	0	0	0	1	0	0	0
Schüsseln	0	0	0	0	0	0	0	0	0	0
Biografie	0	0	0	0	0	0	0	0	0	0
Brut	0	0	0	0	0	0	0	0	0	0
rückläufig	0	1	0	0	0	0	0	1	0	0
pflücken	1	0	0	0	0	0	0	0	0	0
Zorn	0	1	1	0	0	1	0	0	0	0
Mehrere	0	0	0	0	0	0	0	0	0	0
unauffällig	0	0	0	0	0	0	0	0	0	0
äussern	0	0	0	0	0	0	0	0	0	0
lila	0	0	0	0	0	0	0	0	0	0
Moribund	0	1	0	0	0	0	0	1	0	0
Meuterei	0	1	1	0	1	1	0	0	1	0
vorhin	0	0	0	0	0	0	0	0	0	0
Jakobsmuschel	0	0	0	0	0	0	0	0	0	0
gebrechlich	0	1	0	0	0	0	0	0	0	0
Lächeln	1	0	0	0	0	0	1	0	1	1
Etabliert	1	0	0	0	0	0	1	0	0	0
Wettbewerb	0	1	0	1	0	0	0	0	0	0
Stör	0	0	0	0	0	0	0	0	0	0
Felsblock	0	0	0	0	0	0	0	0	0	0
missbilligend	0	1	1	0	1	0	0	1	0	0
Asket	0	0	0	0	0	0	0	0	0	0
Wahrscheinlichkeit	0	0	0	1	0	0	0	0	0	0
Muff	0	1	1	0	1	0	0	0	0	0
Mode	0	0	0	0	0	0	0	0	0	0
Wohnung	0	0	0	0	0	0	0	0	0	0
Sackleinen	0	0	0	0	0	0	0	0	0	0
herablassend	0	1	0	0	0	0	0	0	0	0
Löffel	0	0	0	0	0	0	0	0	0	0
Kosten	0	1	0	0	0	0	0	0	0	0
Expedition	1	0	0	1	0	0	0	0	0	0
Rum	0	0	0	0	0	0	0	0	0	0
Vegetativ	0	1	0	0	1	0	0	1	0	0
leblos	0	1	0	0	0	1	0	1	0	0
Darlehen	0	0	0	0	0	0	0	0	0	0
Kündigung	0	1	0	0	0	0	0	1	0	0
Beschaffung	0	0	0	0	0	0	0	0	0	0
stetig	0	0	0	0	0	0	0	0	1	1
Wunsch	0	0	0	0	0	0	0	0	0	0
stehen	1	0	0	0	0	0	0	0	0	0
Unterhaus	0	0	0	0	0	0	0	0	0	0
weiter	0	0	0	0	0	0	0	0	0	0
Orgasmus	1	0	0	1	0	0	1	0	0	0
Checker	0	0	0	0	0	0	0	0	0	0
Exzentrizität	0	0	0	0	0	0	0	0	0	0
ungeheuerlich	0	1	1	0	1	0	0	0	0	0
Zobel	0	0	0	0	0	0	0	0	0	0
Citrin	0	0	0	0	0	0	0	0	0	0
Debakel	0	1	0	0	0	1	0	1	0	0
Rabatt	0	0	0	0	0	0	0	0	0	0
widerstehen	0	1	0	0	0	0	0	0	0	0
Serie	0	0	0	0	0	0	0	0	0	1
wiegen	0	0	0	0	0	0	0	0	0	0
aufsteigen	0	0	0	0	0	0	0	0	0	0
Gast	0	0	0	0	0	0	0	0	0	0
begonnen	0	0	0	1	0	0	0	0	0	0
Kaufmann	0	0	0	0	0	0	0	0	0	1
schamlos	0	1	0	0	1	0	0	0	0	0
entführen	0	1	1	0	0	1	0	1	1	0
Reproduzieren	0	0	0	0	0	0	0	0	0	0
Feigheit	0	1	0	0	0	1	0	0	0	0
Vermischung	0	0	0	0	0	0	0	0	0	0
Instinkt	0	0	0	0	0	0	0	0	0	0
Unbeobachtet	0	0	0	0	0	0	0	0	0	0
Annexion	0	0	0	0	0	0	0	0	0	0
Struktur	1	0	0	0	0	0	0	0	0	1
strahlen	1	0	0	0	0	0	0	0	0	0
verschwomm	0	1	0	0	0	0	0	0	0	0
konvertieren	1	0	0	0	0	0	0	0	0	0
Verwirkung	0	1	0	0	0	1	0	1	0	0
Essiggurke	0	1	0	0	0	0	0	0	0	0
Tasse	0	0	0	0	0	0	0	0	0	0
reif	1	0	0	0	0	0	0	0	0	0
kugelförmig	0	0	0	0	0	0	0	0	0	0
rein	1	0	0	0	0	0	0	0	0	1
Hundert	0	0	0	0	0	0	0	0	0	0
wichtig	1	0	0	0	0	0	0	0	0	1
Zigarre	0	0	0	0	0	0	0	0	0	0
Donner	0	0	0	0	0	0	0	0	0	0
Schwerverbrecher	0	1	0	0	0	1	0	0	0	0
schärfen	0	0	1	1	0	0	0	0	0	0
Joggen	0	0	0	0	0	0	0	0	0	0
Archivieren	0	0	0	0	0	0	0	0	0	0
Ausflug	0	0	0	0	0	0	0	0	0	0
Errant	0	1	0	0	0	0	0	0	0	0
Spitzer	0	0	0	0	0	0	0	0	0	0
Moschus	0	0	0	0	0	0	0	0	0	0
schleichen	0	1	0	0	0	0	0	0	0	0
Trompete	0	1	0	0	0	0	0	0	0	0
Omnibus	0	0	0	0	0	0	0	0	0	0
wirr	0	1	0	0	0	0	0	0	0	0
aufhören	0	0	0	0	0	0	0	0	0	0
Fussel	0	1	0	0	0	0	0	0	0	0
Geist	1	0	0	0	0	0	0	0	0	0
verhindern	0	0	0	0	0	1	0	0	0	0
enthalten	1	0	0	0	0	0	0	0	0	0
Forum	0	0	0	0	0	0	0	0	0	0
Korral	0	0	0	0	0	0	0	0	0	0
Ballsaal	0	0	0	0	0	0	0	0	0	0
Uhrwerk	0	0	0	0	0	0	0	0	0	0
Grammatik	0	0	0	0	0	0	0	0	0	1
Auslieferung	0	0	0	0	0	0	0	0	0	0
Berechnung	0	0	0	0	0	0	0	0	0	0
Mystik	0	0	0	0	0	0	0	0	0	0
Tauch	0	0	0	0	0	0	0	0	0	0
Blindgänger	0	0	0	0	0	0	0	0	0	0
Oase	1	0	0	1	0	0	1	0	0	1
Propan	0	0	0	0	0	0	0	0	0	0
Zahlen	1	0	0	0	0	0	0	0	0	0
Vergünstigung	1	0	0	0	0	0	0	0	0	0
Augenzeuge	0	0	0	0	0	0	0	0	0	1
Zahler	0	0	0	0	0	0	0	0	0	0
Brandstifter	0	1	1	0	0	1	0	0	1	0
Campus	0	0	0	0	0	0	0	0	0	0
Spion	0	0	0	0	0	0	0	0	0	0
Schmerzmittel	0	0	0	0	0	0	0	0	0	0
Guinea	0	0	0	0	0	0	0	0	0	0
Bayou	0	0	0	0	0	0	0	0	0	0
Flaschenzug	0	0	0	0	0	0	0	0	0	0
Fliese	0	0	0	0	0	0	0	0	0	0
Achtsamkeit	1	0	0	0	0	0	0	0	0	0
kahl	0	0	0	0	0	0	0	0	0	0
ängstlich	0	1	0	0	0	1	0	1	1	0
Gel	0	0	0	0	0	0	0	0	0	0
zungenfertig	0	1	0	0	0	0	0	0	0	0
Essigsäure	0	0	0	0	0	0	0	0	0	0
Veronica	0	0	0	0	0	0	0	0	0	0
Kreuzigung	0	1	1	0	1	1	0	1	0	0
Gespräch	1	0	0	0	0	0	0	0	0	0
Liebe	1	0	0	0	0	0	0	0	0	0
Neutralität	0	0	0	0	0	0	0	0	0	1
Vermittler	1	0	0	1	0	0	0	0	0	1
Stadt	0	0	0	0	0	0	0	0	0	0
Besatz	0	0	0	0	0	0	0	0	0	0
Lawine	0	1	0	0	0	1	0	1	1	0
Arsen	0	1	0	0	1	1	0	1	0	0
Gebläse	0	1	0	0	0	0	0	0	0	0
Forelle	0	0	0	0	0	0	0	0	0	0
Sendung	0	0	0	0	0	0	0	0	0	0
intensivieren	0	0	0	0	0	0	0	0	0	0
Baisse	0	1	0	0	0	0	0	1	0	0
Domestikation	0	0	0	0	0	0	0	0	0	0
Brust	0	0	0	0	0	0	0	0	0	0
eintreten	0	0	0	0	0	0	0	0	0	0
Flagrant	0	1	1	0	1	0	0	0	0	0
Kindesalter	0	0	0	0	0	0	0	0	0	0
Panorama	0	0	0	0	0	0	0	0	0	0
zweifelhaft	0	1	0	0	0	0	0	0	0	0
Strich	0	1	1	0	0	1	0	1	0	0
ermitteln	0	0	0	0	0	0	0	0	0	0
manövrieren	0	0	0	0	0	0	0	0	0	0
Stofflichkeit	0	0	0	0	0	0	0	0	0	0
Brücke	0	0	0	0	0	0	0	0	0	0
Gespenst	0	1	0	0	0	1	0	1	0	0
Unterstand	1	0	0	0	0	0	0	0	0	1
Kopf	0	0	0	0	0	0	0	0	0	0
greifen	0	1	0	1	0	0	0	0	0	0
Muskel	0	0	0	0	0	0	0	0	0	0
zusammengesetzt	0	0	0	0	0	0	0	0	0	0
modifizierbar	0	0	0	0	0	0	0	0	0	0
Geflügel	0	0	0	0	0	0	0	0	0	0
Bildhauer	0	0	0	0	0	0	0	0	0	0
Barbarei	0	1	0	0	0	0	0	0	0	0
Überzeugungskraft	0	0	0	0	0	0	0	0	0	0
Entweihung	0	1	1	0	1	1	0	1	0	0
Entsteint	0	1	0	0	0	0	0	0	0	0
Diplomatie	1	0	0	1	0	0	0	0	0	1
Deckel	0	0	0	0	0	0	0	0	0	0
Gelatine	0	0	0	0	1	0	0	0	0	0
ernst	1	0	0	0	0	0	0	0	0	0
bewundern	1	0	0	0	0	0	0	0	0	1
Alkohol	0	0	0	0	0	0	0	0	0	0
Peitsche	0	1	1	0	0	0	0	0	0	0
Schärfe	0	0	0	0	0	0	0	0	0	0
off	0	0	0	0	0	1	0	0	0	0
Auftraggeber	0	0	0	0	0	0	0	0	0	0
Tasche	0	0	0	0	0	0	0	0	0	0
Azimut	0	0	0	0	0	0	0	0	0	0
Schock	0	1	1	0	0	1	0	0	1	0
oft	0	0	0	0	0	0	0	0	0	0
Gegner	0	1	1	1	1	1	0	0	0	0
wehen	0	0	0	0	0	0	0	0	0	0
Beileid	1	0	0	0	0	0	0	1	0	0
Blattlaus	0	1	0	0	1	0	0	0	0	0
Standhaftigkeit	1	0	0	0	0	0	1	0	0	1
Gourmet	0	0	0	0	0	0	0	0	0	0
Kupplung	0	0	0	0	0	0	0	0	0	0
Innereien	0	0	0	0	0	0	0	0	0	0
Ehrerbietung	1	0	0	0	0	0	0	0	0	1
Vorposten	0	0	0	0	0	1	0	0	0	0
spinnen	0	0	0	0	0	0	0	0	0	0
wen	0	1	0	0	0	0	0	0	0	0
Kegel	0	0	0	0	0	0	0	0	0	0
Beheizt	0	0	0	0	0	0	0	0	0	0
Heroin	0	1	0	0	0	0	0	0	0	0
Erbstück	0	0	0	0	0	0	0	0	0	0
Wachstum	1	0	0	0	0	0	0	0	0	0
Geplapper	0	1	0	0	0	0	0	0	0	0
Mage	0	0	0	0	0	1	0	0	0	0
Anschluss	0	0	0	0	0	0	0	0	0	0
unterstreichen	0	0	0	0	0	0	0	0	0	0
Ontologie	0	0	0	0	0	0	0	0	0	0
Wiederbelebung	1	0	0	1	0	0	1	0	0	1
Tauwetter	0	0	0	0	0	0	0	0	0	0
Sternwarte	0	0	0	0	0	0	0	0	0	0
Umfangs	0	0	0	0	0	0	0	0	0	0
nichtig	0	0	0	0	0	0	0	0	0	0
Messtechnik	0	0	0	0	0	0	0	0	0	0
Erektion	0	0	0	0	0	0	0	0	0	0
konkav	0	0	0	0	0	0	0	0	0	0
Fossilien	0	0	0	0	0	0	0	0	0	0
Infamie	0	1	0	0	0	0	0	1	0	0
Schmalz	0	0	0	0	0	0	0	0	0	0
wöchentlich	0	0	0	0	0	0	0	0	0	0
Unterstellung	0	1	0	0	0	0	0	0	0	0
Infarkt	0	1	0	0	0	1	0	0	1	0
sedieren	0	0	0	0	0	0	0	0	0	0
unmerklich	0	0	0	0	0	0	0	0	0	0
frenetisch	0	1	1	0	0	1	0	0	1	0
Besetzung	1	0	0	0	0	0	0	0	0	0
Quiz	0	1	0	0	0	0	0	0	0	0
Installation	0	0	0	0	0	0	0	0	0	0
schwül	1	0	0	0	0	0	0	0	0	0
Frühstück	1	0	0	0	0	0	0	0	0	0
Comptroller	0	0	0	0	0	0	0	0	0	1
Blütezeit	1	0	0	1	0	0	1	0	0	1
Vektor	0	0	0	0	0	0	0	0	0	0
Meridian	0	0	0	0	0	0	0	0	0	0
Organismus	0	0	0	0	0	0	0	0	0	0
Verschlimmerung	0	1	1	0	1	0	0	0	0	0
unverständlich	0	1	0	0	0	0	0	0	0	0
wiehern	0	0	0	0	0	0	0	0	0	0
schroff	0	0	0	0	0	0	0	0	0	0
verderblich	0	1	0	0	0	0	0	0	0	0
Hausmeister	0	0	0	0	1	0	0	0	0	0
Amputation	0	0	0	0	0	0	0	0	0	0
Kanji	0	0	0	0	0	0	0	0	0	0
Geld	1	0	0	1	0	0	0	0	0	0
einschliesslich	1	0	0	0	0	0	0	0	0	0
unzulässig	0	1	1	0	1	0	0	0	0	0
fahren	0	0	0	0	0	0	0	0	0	0
Halter	0	0	0	0	0	0	0	0	0	0
lindern	1	0	0	0	0	0	0	0	0	0
Überstand	0	0	0	0	0	0	0	0	0	0
Einstich	0	0	0	0	0	0	0	0	0	0
Halbierung	0	0	0	0	0	0	0	0	0	0
Sommer	0	0	0	0	0	0	0	0	0	0
bescheid	1	0	0	0	0	0	0	0	0	1
Hauch	0	0	0	0	0	0	0	0	0	0
Chartern	0	0	0	0	0	0	0	0	0	0
Wallach	0	0	0	0	0	0	0	0	0	0
Ammoniak	0	0	0	0	1	0	0	0	0	0
Dichte	0	0	0	0	0	0	0	0	0	0
Mäandernden	0	1	0	0	0	0	0	0	0	0
Segel	0	0	0	0	0	0	0	0	0	0
Segen	1	0	0	0	0	0	0	0	0	0
Gitarre	0	0	0	0	0	0	0	0	0	0
winken	0	0	0	0	0	0	0	0	0	0
Nähe	0	0	0	0	0	0	0	0	0	0
änderbar	0	0	0	1	0	0	0	0	1	0
Konklave	0	0	0	0	0	0	0	0	0	0
Epitaph	0	0	0	0	0	0	0	1	0	0
Verwöhnen	0	1	0	0	1	0	0	0	0	0
Sorgfalt	1	0	0	0	0	0	0	0	0	1
Gedenkstätte	0	0	0	0	0	0	0	0	0	0
bedürftig	0	1	0	0	0	0	0	1	0	0
Klo	0	1	0	0	1	0	0	0	0	0
Brüder	0	0	0	0	0	0	0	0	0	0
Welt	0	0	0	0	0	0	0	0	0	0
hastig	0	1	0	0	0	0	0	0	0	0
erbrechen	0	0	0	0	1	0	0	0	0	0
legalisieren	0	0	0	0	0	0	0	0	0	0
Zuzugeben	0	0	0	0	0	0	0	0	0	0
feucht	0	0	0	0	0	0	0	0	0	0
Holzhammer	0	0	0	0	0	0	0	0	0	0
Diener	0	1	0	0	0	0	0	0	0	1
Kolophon	0	0	0	0	0	0	0	0	0	0
Intimität	0	0	0	0	0	0	0	0	0	0
chronisch	0	1	0	0	0	0	0	1	0	0
davon	0	0	0	0	0	0	0	0	0	0
Zentrifugal	0	0	0	0	0	0	0	0	0	0
unter	0	0	0	0	0	0	0	0	0	0
Heuchelei	0	1	0	0	0	0	0	0	0	0
liegen	0	1	1	0	1	0	0	0	0	0
Kick	0	1	1	0	0	0	0	0	0	0
Imam	0	0	0	0	0	0	0	0	0	0
Birke	0	1	1	0	1	1	0	0	0	0
Genealogie	0	0	0	0	0	0	0	0	0	0
Gericht	0	0	0	0	0	0	0	0	0	0
konserviert	0	0	0	0	0	0	0	0	0	0
Gabelung	0	0	0	0	0	0	0	0	0	0
Korvette	0	0	0	0	0	0	0	0	0	0
genau	0	0	0	0	0	0	0	0	0	0
erlassen	0	0	0	0	0	0	0	0	0	0
Wohlwollen	1	0	0	0	0	0	1	0	0	1
Autonomie	0	0	0	0	0	0	0	0	0	0
Unfruchtbarkeit	0	1	0	0	0	0	0	1	0	0
Fagott	0	0	0	0	0	0	0	0	0	0
Wüste	0	1	1	0	1	1	0	1	0	0
Backenzahn	0	0	0	0	0	0	0	0	0	0
Gastronom	0	0	0	0	0	0	0	0	0	0
Loyalität	1	0	0	0	0	0	0	0	0	1
verstorben	0	1	0	0	0	0	0	1	0	0
Freibetrag	0	0	0	0	0	0	0	0	0	0
Reihe	0	1	1	0	0	0	0	0	0	0
wiederkehrend	0	0	0	0	0	0	0	0	0	0
Hygiene	0	0	0	0	0	0	0	0	0	0
Kniesehne	0	1	1	0	0	0	0	1	0	0
Nachteil	0	1	0	0	0	0	0	0	0	0
Monopolisten	0	1	0	0	0	0	0	0	0	0
Zahnheilkunde	0	0	0	0	0	1	0	0	0	0
Gläubige	0	0	0	0	0	0	0	0	0	1
kompatibel	1	0	0	0	0	0	0	0	0	0
beobachten	0	0	0	0	0	0	0	0	0	0
Mechanismus	0	0	0	0	0	0	0	0	0	0
unentgeltlich	0	0	0	0	1	0	0	0	0	0
Zopf	0	0	0	0	0	0	0	0	0	0
Lorbeer	1	0	0	0	0	0	0	0	0	0
Fahnenflucht	0	1	0	0	0	0	0	0	0	0
Durchgang	0	0	0	0	0	0	0	0	0	0
seidig	0	0	0	0	0	0	0	0	0	0
voraus	1	0	0	0	0	0	0	0	0	0
Einbau	0	0	0	0	0	0	0	0	0	0
ergo	0	0	0	0	0	0	0	0	0	0
Dyspepsie	0	0	0	0	0	0	0	0	0	0
Tausend	0	0	0	0	0	0	0	0	0	0
Verstohlen	0	0	0	0	0	0	0	0	1	0
Andenken	1	0	0	0	0	0	0	0	0	0
Farbe	0	0	0	0	0	0	0	0	0	0
Ruine	0	1	0	0	0	1	0	1	0	0
Fälschung	0	1	0	0	0	0	0	0	0	0
Banshee	0	1	1	0	1	1	0	1	0	0
Glossar	0	0	0	0	0	0	0	0	0	0
vertraut	0	0	0	0	0	0	0	0	0	0
Ausgleichs	1	0	0	0	0	0	0	0	0	0
Wucht	0	1	1	0	0	0	0	0	0	0
literarisch	0	0	0	0	0	0	0	0	0	0
Rechtswidrigkeit	0	1	1	0	1	1	0	0	0	0
Abstinenz	0	0	0	0	0	0	0	0	0	0
Wohnzimmer	0	1	0	0	0	0	0	0	0	0
bemerkbar	0	0	0	0	0	0	0	0	0	0
verfolgen	0	1	0	0	0	1	0	0	0	0
Detektor	0	0	0	0	0	0	0	0	0	0
Auszug	0	0	0	0	0	0	0	0	0	0
Abfahrt	0	1	0	0	0	0	0	1	0	0
Idealist	0	0	0	0	0	0	0	0	0	0
Konzessionsgeber	0	0	0	0	0	0	0	0	0	0
genesend	0	0	0	0	0	0	0	0	0	0
Gefangenschaft	0	1	1	0	1	1	0	1	0	0
Untersuchung	0	0	0	1	0	0	0	0	0	0
Schrotflinte	0	0	0	0	0	0	0	0	0	0
Eiche	1	0	0	0	0	0	0	0	0	0
Zusammenschluss	0	0	0	0	0	0	0	0	0	0
Spur	0	0	0	0	0	0	0	0	0	0
fördern	0	0	0	0	0	0	0	0	0	0
Entstellt	0	1	1	0	1	1	0	1	0	0
Becher	1	1	1	0	0	1	0	1	0	0
Faktor	0	0	0	0	0	0	0	0	0	0
Schliesse	0	0	0	0	0	0	0	0	0	0
Klassiker	1	0	0	0	0	0	1	0	0	0
verschlüsseln	0	0	0	0	0	0	0	0	0	0
Komfort	1	0	0	1	0	0	1	0	0	1
Kleinbus	0	0	0	0	0	0	0	0	0	0
zuzuschreiben	0	0	0	0	0	0	0	0	0	0
Unmoral	0	1	1	0	1	0	0	0	0	0
Polizist	1	0	0	0	0	1	0	0	0	1
hauchdünn	0	0	0	0	0	0	0	0	0	0
total	0	0	0	0	0	0	0	0	0	0
Flüchtigkeit	0	1	1	1	0	1	0	0	1	0
Stau	0	1	0	0	0	0	0	0	0	0
Vernichtet	0	1	1	0	0	1	0	1	0	0
Reporter	1	0	0	0	0	0	0	0	0	1
Acht	0	0	0	0	0	0	0	0	0	0
Insekt	0	0	0	0	0	0	0	0	0	0
Erziehung	1	0	1	1	1	1	1	0	0	1
Stab	1	0	0	0	0	1	0	0	0	1
durstig	0	1	0	0	0	0	0	0	0	0
Sortierung	0	0	0	0	0	0	0	0	0	0
evangelisch	0	0	0	0	0	0	0	0	0	0
unbezwingbar	1	0	0	0	0	1	0	0	0	0
Nachwirkungen	0	1	1	0	1	1	0	1	0	0
Dinge	0	0	0	0	0	0	0	0	0	0
Prisma	0	0	0	0	0	0	0	0	0	0
desinfizieren	0	0	0	0	0	0	0	0	0	0
verteilen	0	0	0	0	0	0	0	0	0	0
verächtlich	0	1	1	0	0	0	0	0	0	0
Kategorial	1	0	0	0	0	0	0	0	0	0
Gruppierung	0	0	0	0	0	0	0	0	0	0
Ruhestand	1	1	0	1	0	1	1	1	0	1
Delle	0	0	0	0	0	0	0	0	0	0
Verfassungs	1	0	0	0	0	0	0	0	0	1
Coup	0	0	1	0	0	0	0	0	1	0
Rache	0	1	1	0	0	0	0	0	0	0
Nachgeschmack	0	1	0	0	0	0	0	0	0	0
Kurativ	0	0	0	0	0	0	0	0	0	0
Initiative	0	0	0	0	0	0	0	0	0	0
Atrium	0	0	0	0	0	0	0	0	0	0
im	0	0	0	0	0	0	0	0	0	0
beschränken	0	1	0	0	0	0	0	1	0	0
alphabetisch	0	0	0	0	0	0	0	0	0	0
gegen	0	1	0	0	0	0	0	0	0	0
Abt	0	0	0	0	0	0	0	0	0	1
Aby	0	0	0	0	0	0	0	0	0	0
Korrektur	1	0	0	0	0	0	0	0	0	0
sinnlos	0	1	0	0	0	0	0	1	0	0
Gesetzlosigkeit	0	1	1	0	0	1	0	0	0	0
Schmetterling	0	0	0	0	0	0	0	0	0	0
Segment	0	0	0	0	0	0	0	0	0	0
Phraseologie	0	0	0	0	0	0	0	0	0	0
Obstruktiv	0	1	1	0	0	0	0	0	0	0
apostolisch	0	0	0	0	0	0	0	0	0	1
eskalieren	0	1	1	0	0	0	0	0	0	0
Prahlerei	0	1	0	0	0	0	0	0	0	0
Schar	0	0	0	0	0	0	0	0	0	0
Taten	0	0	0	0	0	0	0	0	0	0
Schal	0	0	0	0	0	0	0	0	0	0
Intakt	1	0	0	0	0	0	0	0	0	1
lax	0	1	0	0	0	0	0	1	0	0
Schaf	0	0	0	0	0	0	0	0	0	0
Rille	0	0	0	0	0	0	0	0	0	0
Alkaloide	0	0	0	0	0	0	0	0	0	0
Chowder	1	0	0	0	0	0	0	0	0	0
Winkel	0	0	0	0	0	0	0	0	0	0
sensationell	1	0	0	0	0	0	1	0	0	0
Stunde	0	0	0	0	0	0	0	0	0	0
Delegation	0	0	0	0	0	0	0	0	0	0
schneiden	0	1	1	0	1	1	0	1	0	0
wertvoll	1	0	0	0	0	0	0	0	0	0
Feuerstein	0	0	0	0	0	0	0	0	0	0
muffig	0	1	0	0	1	0	0	0	0	0
Angiographie	0	0	0	0	0	0	0	0	0	0
Siedler	0	0	0	0	0	0	0	0	0	0
Töpferwaren	0	0	0	0	0	0	0	0	0	0
Zelluloid	0	0	0	0	0	0	0	0	0	0
neunzig	0	0	0	0	0	0	0	0	0	0
Fahrrad	0	0	0	0	0	0	0	0	0	0
stinkend	0	1	0	0	1	0	0	0	0	0
Meister	1	0	0	0	0	0	0	0	0	0
Läufer	0	0	0	0	0	0	0	0	0	0
regieren	1	0	0	0	0	0	0	0	0	1
Antwort	0	0	0	0	0	0	0	0	0	0
Adressen	1	0	0	1	0	0	0	0	0	0
Regenschirm	0	0	0	0	0	0	0	0	0	0
tragen	0	1	0	0	0	0	0	0	0	1
