word	positive	negative	anger	anticipation	disgust	fear	joy	sadness	surprise	trust
geneigt	1	0	0	1	0	0	0	0	0	1
Haschisch	0	1	0	0	0	0	0	0	0	0
Zivilisation	1	0	0	0	0	0	0	0	0	1
Riese	0	0	0	0	0	1	0	0	0	0
Natter	0	1	1	0	1	1	0	1	0	0
Gauner	0	1	0	0	0	0	0	0	0	0
inter	0	1	0	0	0	0	0	1	0	0
Gebärmutter	1	0	0	0	0	0	0	0	0	0
bemängeln	0	1	1	0	0	0	0	0	0	0
Engel	1	0	0	1	0	0	1	0	1	1
Verheimlichung	0	1	1	1	0	1	0	0	0	0
LKW	0	0	0	0	0	0	0	0	0	1
Bully	0	1	1	0	0	1	0	0	0	0
Deflation	0	1	0	0	0	1	0	0	0	0
unfreundlich	0	1	0	0	0	0	0	0	0	0
schnurren	1	0	0	0	0	0	1	0	0	1
unbezahlt	0	1	1	0	0	0	0	1	0	0
gezwungen	0	1	0	0	0	1	0	0	0	0
Gaul	0	1	1	0	0	0	0	0	0	0
Ekstase	1	0	0	1	0	0	1	0	0	0
Kobra	0	0	0	0	0	1	0	0	0	0
kandiert	1	0	0	0	0	0	0	0	0	0
Revolution	1	0	1	1	0	1	0	1	1	0
Turbulenz	0	1	1	0	0	1	0	0	0	0
befriedigen	1	0	0	0	0	0	1	0	1	0
Fürbitte	0	0	0	0	0	0	0	0	0	1
Spieß	0	0	0	0	1	0	0	0	0	0
Ermahnung	0	1	0	0	0	1	0	0	0	0
essen	1	0	0	0	0	0	0	0	0	0
Heuschrecke	0	1	0	0	0	1	0	0	0	0
Hässlichkeit	0	1	0	0	1	1	0	1	0	0
verpflichtet	1	0	0	0	0	0	0	0	0	1
Schönheit	1	0	0	0	0	0	1	0	0	0
faltig	0	0	0	0	0	0	0	1	0	0
Zuneigung	1	0	0	0	0	0	1	0	0	1
bewundernswert	1	0	0	0	0	0	1	0	0	1
Orgel	0	0	0	1	0	0	1	0	0	0
Schulter	1	0	0	0	0	0	0	0	0	1
Abschreibung	0	1	0	0	0	1	0	0	0	0
Würdigung	1	0	0	0	0	0	1	0	0	1
strahlend	1	0	0	1	0	0	1	0	0	0
beigetreten	1	0	0	0	0	0	0	0	0	0
Zubereitung	0	0	0	1	0	0	0	0	0	0
Faszination	1	0	0	0	0	0	0	0	0	0
Ellbogen	0	0	1	0	0	0	0	0	0	0
melancholisch	0	1	0	0	0	0	0	1	0	0
ay	1	0	0	0	0	0	0	0	0	0
Gleichberechtigung	1	0	0	0	0	0	1	0	0	1
Beteiligung	0	0	1	0	0	0	0	0	0	0
reißerisch	0	1	0	0	1	0	0	0	0	0
Flaute	0	1	0	0	0	0	0	1	0	0
Spiel	0	1	0	1	0	0	0	0	1	0
Ehre	1	0	0	0	0	0	0	0	0	1
immens	1	0	0	0	0	0	0	0	0	0
Kult	0	1	0	0	0	1	0	0	0	0
Hetzjagd	0	1	0	0	0	0	0	0	0	0
informieren	0	0	0	0	0	0	0	0	0	1
Nichts	0	1	0	0	0	0	0	1	0	0
Hafen	0	0	0	0	0	0	0	0	0	1
Moderator	1	0	0	0	0	0	0	0	0	1
Zeitung	1	0	0	0	0	0	0	0	0	1
geduckt	0	1	0	0	0	1	0	0	0	0
Fesseln	0	1	0	0	0	0	0	0	0	0
Reizbarkeit	0	1	1	0	0	0	0	0	0	0
Verfolgungsjagd	0	1	0	0	0	0	0	0	0	0
Beschlagnahme	0	1	0	0	0	0	0	0	0	0
Trauerfall	0	1	0	0	0	0	0	1	0	0
kultiviert	1	0	0	0	0	0	0	0	0	0
Schwindel	0	1	0	0	0	1	0	0	0	0
vereiteln	0	1	0	0	0	0	0	0	1	0
Kommen	0	0	0	1	0	0	0	0	0	0
Habsucht	0	1	1	0	1	0	0	0	0	0
vereitelt	0	1	0	0	1	0	0	1	0	0
Zement	0	0	0	1	0	0	0	0	0	1
Boykott	0	1	0	0	0	0	0	0	0	0
ermüdend	0	1	0	0	0	0	0	0	0	0
Analphabet	0	1	0	0	1	0	0	0	0	0
harry	0	1	1	0	0	0	0	1	0	0
Zigarette	0	1	0	0	0	0	0	0	0	0
laut	0	1	1	0	0	0	0	0	0	0
übertrieben	0	1	0	0	0	0	0	0	0	0
überqueren	0	1	1	0	0	1	0	1	0	0
leichtsinnig	0	1	1	0	0	1	0	0	0	0
Einschüchterung	0	1	1	0	0	1	0	0	0	0
ermächtigen	0	0	0	0	0	0	0	0	0	1
verleumden	0	1	1	0	1	0	0	0	0	0
berühmt	1	0	0	0	0	0	0	0	0	0
Entführung	0	1	0	0	0	1	0	1	1	0
Gelübde	1	0	0	1	0	0	1	0	0	1
vernichtet	0	1	1	0	0	1	0	1	0	0
Erneuerung	1	0	0	0	0	0	0	0	0	0
Klippe	0	0	0	0	0	1	0	0	0	0
Gnade	1	0	0	0	0	0	0	0	0	0
plündern	0	1	1	0	1	1	0	1	1	0
tüchtig	1	0	0	0	0	0	0	0	0	1
brutal	0	1	1	0	0	1	0	0	0	0
Bezahlung	0	1	0	0	0	0	0	0	0	0
denunzieren	0	1	1	0	1	0	0	0	0	0
Mühe	0	1	0	0	0	0	0	0	0	0
Skulptur	1	0	0	0	0	0	0	0	0	0
empfohlen	0	0	0	0	0	0	0	0	0	1
Chloroform	0	1	0	0	0	0	0	0	0	0
Abzugshaube	0	1	1	0	1	1	0	0	0	0
klären	1	0	0	0	0	0	0	0	0	0
Teufel	0	1	1	1	1	1	0	1	0	0
langweilig	0	1	0	0	0	0	0	0	0	0
niesen	0	1	0	0	1	0	0	0	1	0
doof	0	1	0	0	1	0	0	0	0	0
schlechter	0	1	0	0	0	1	0	1	0	0
Zauberkunst	0	1	0	0	0	0	0	0	0	0
Nessel	0	1	1	0	1	0	0	0	0	0
Fanfare	1	0	0	1	0	0	1	0	1	0
illustre	1	0	0	0	0	0	0	0	0	0
allegro	1	0	0	0	0	0	0	0	0	0
Nutzen	1	0	0	0	0	0	0	0	0	0
Fleisch	0	0	0	0	1	0	0	0	0	0
Anhöhe	1	0	0	0	0	0	0	0	0	1
Fusion	1	0	0	0	0	0	0	0	0	0
überleben	1	0	0	0	0	0	0	0	0	0
Emir	1	0	0	0	0	0	0	0	0	0
abbauen	0	1	0	0	0	0	0	0	0	0
entwerten	0	1	1	0	1	0	0	0	0	0
Braunfäule	0	1	0	0	1	1	0	1	0	0
Krampf	0	1	0	1	0	0	0	0	0	0
Präparation	0	0	0	0	1	0	0	0	0	0
Countdown	0	0	0	1	0	0	0	0	0	0
akzeptabel	1	0	0	0	0	0	0	0	0	0
Instandhaltung	0	0	0	0	0	0	0	0	0	1
beschleunigen	0	0	0	1	0	0	0	0	0	0
Konkurs	0	1	1	0	1	1	0	1	0	0
verspätet	0	1	0	0	0	0	0	0	0	0
dementieren	0	1	1	0	1	0	0	0	0	1
Rattern	1	0	0	0	0	0	0	0	0	0
bummer	0	1	1	0	1	0	0	0	0	0
Herpes	0	1	0	0	1	0	0	0	0	0
Weinen	0	0	0	0	0	0	0	1	0	0
Verleumdung	0	1	1	0	0	1	0	0	0	1
armselig	0	1	0	0	1	0	0	1	0	0
zerstreut	0	1	1	0	0	0	0	0	0	0
gestört	0	1	1	0	0	0	0	1	0	0
Ärger	0	1	1	0	1	0	0	0	0	0
Reinheit	1	0	0	0	0	0	0	0	1	0
Dachrinne	0	0	0	0	1	0	0	0	0	0
Hölle	0	1	1	0	1	1	0	1	0	0
Ischias	0	1	0	0	0	0	0	0	0	0
Kriminalität	0	1	1	0	1	1	0	0	0	0
Rost	0	1	0	0	0	0	0	0	0	0
unvorsichtig	0	1	0	0	0	0	0	1	0	0
Erosion	0	1	0	0	0	0	0	0	0	0
treulos	0	1	0	0	0	0	0	1	0	0
beruhigend	1	0	0	0	0	0	1	0	0	1
Beklagte	0	0	1	0	0	1	0	1	0	0
unbeschwerte	1	0	0	0	0	0	0	0	0	0
saugen	0	1	0	0	0	0	0	0	0	0
Einheit	1	0	0	0	0	0	0	0	0	1
ungeschickt	0	1	1	0	1	0	0	0	0	0
unerträglich	0	1	0	0	1	0	0	1	0	0
komplementär	1	0	0	0	0	0	0	0	0	0
Jubiläum	1	0	0	0	0	0	1	0	1	0
ertragen	1	0	0	0	0	0	0	0	0	0
Flüchtling	0	1	1	0	1	1	0	1	0	1
nachsichtig	1	0	0	0	0	0	0	0	0	0
Unaufmerksamkeit	0	1	1	0	0	0	0	0	0	0
zufrieden	1	0	0	0	0	0	1	0	0	0
Profi	1	0	0	0	0	0	0	0	0	1
Keimung	0	0	0	1	0	0	0	0	0	0
Repression	0	1	0	0	0	1	0	0	0	0
Kraftausdruck	0	1	1	0	0	0	0	0	0	0
Förderung	1	0	0	0	0	0	0	0	0	0
Zügel	0	1	0	0	0	0	0	0	0	0
Fakten	1	0	0	0	0	0	0	0	0	1
überreden	0	0	0	0	0	0	0	0	0	1
Kühle	0	1	1	0	1	1	0	1	0	0
unwohl	0	1	0	0	0	0	0	1	0	0
Gähnen	0	1	0	0	0	0	0	0	0	0
Geruch	0	1	1	0	1	0	0	0	0	0
Abzug	0	0	1	0	0	0	0	0	0	0
Rückstau	0	1	0	0	0	0	0	1	0	0
Diamant	1	0	0	0	0	0	1	0	0	0
Orchester	1	0	1	0	0	0	1	1	0	1
verbieten	0	1	0	0	0	0	0	1	0	0
begierig	1	0	0	1	0	0	1	0	1	1
Zustimmung	1	0	0	0	0	0	0	0	0	1
Knurren	0	1	1	0	1	1	0	0	0	0
degradieren	0	1	0	0	1	0	0	0	0	0
Bordell	0	1	0	0	1	0	0	0	0	0
trostlos	0	1	0	0	0	0	0	1	0	0
gaby	0	1	0	0	1	0	0	0	0	0
Lebensraum	1	0	0	0	0	0	0	0	0	0
saftig	1	0	0	1	0	0	1	0	0	0
weltlich	0	0	0	1	0	0	0	0	0	0
ausrufen	0	0	0	0	0	0	0	0	1	0
Hai	0	1	0	0	0	0	0	0	0	0
Ausweichen	0	1	0	0	0	1	0	1	0	0
genießen	1	0	0	1	0	0	1	0	0	1
aufregend	1	0	0	1	0	0	1	0	1	0
Luftangriff	0	0	0	0	0	0	0	0	1	0
Vormachtstellung	1	0	0	0	0	0	0	0	0	0
wasserdicht	1	0	0	0	0	0	0	0	0	0
installieren	0	0	0	1	0	0	0	0	0	0
umgekommen	0	1	0	0	0	0	0	1	0	0
leugnen	0	1	0	1	0	0	0	0	0	0
beschränkt	0	1	1	0	1	1	0	1	0	0
regnerisch	0	0	0	0	0	0	0	1	0	0
organisch	1	0	0	0	0	0	0	0	0	0
entkräften	0	1	0	0	0	0	0	0	0	0
kichern	1	0	0	0	0	0	1	0	0	0
Titel	1	0	0	0	0	0	0	0	0	1
aussetzen	0	0	0	1	0	1	0	0	0	0
vernichtend	0	1	1	0	1	1	0	0	0	0
Held	1	0	0	1	0	0	1	0	1	1
Helm	1	0	0	0	0	1	0	0	0	0
Bedeutungslosigkeit	0	1	0	0	0	0	0	0	0	0
verfrüht	0	0	0	0	0	0	0	0	1	0
hübsch	1	0	0	1	0	0	1	0	0	1
Lepra	0	1	0	0	1	1	0	1	0	0
erforderlich	1	0	0	0	0	0	0	0	0	0
Lautstärke	0	1	1	0	0	0	0	0	0	0
erniedrigend	0	1	0	0	1	1	0	1	0	0
Priester	1	0	0	0	0	0	0	0	0	1
soulmate	0	1	0	0	0	1	0	0	0	0
Ungleichheit	0	1	1	0	1	0	0	1	0	0
vorhersagen	0	0	0	1	0	0	0	0	0	0
fortsetzen	1	0	0	1	0	0	0	0	0	1
zulässig	1	0	0	0	0	0	0	0	0	1
Treue	1	0	0	0	0	0	1	0	0	1
überzeugend	0	0	0	0	0	0	0	0	0	1
Widerstand	0	1	1	0	0	1	0	1	0	0
Wilde	0	1	1	0	0	1	0	0	0	0
koexistierenden	0	0	0	0	0	0	0	0	0	1
Schaden	0	1	1	0	1	0	0	1	0	0
Legislative	0	0	0	0	0	0	0	0	0	1
effizient	1	0	0	1	0	0	0	0	0	1
Rückerstattung	1	0	0	0	0	0	0	0	0	1
akkreditiert	1	0	0	0	0	0	0	0	0	1
Enklave	0	1	0	0	0	0	0	0	0	0
intestate	0	1	0	0	0	0	0	0	0	0
Erbrechen	0	1	0	0	0	0	0	0	0	0
Vereinbarung	1	0	0	0	0	0	0	0	0	1
erhaben	1	0	0	0	0	0	1	0	0	1
schattig	0	1	0	0	0	1	0	0	0	0
unschuldig	1	0	0	0	0	0	0	0	0	1
schrubben	0	1	0	0	1	0	0	0	0	0
lustlos	0	1	0	0	0	0	0	1	0	0
bewahren	1	0	0	0	0	0	0	0	0	0
beleidigen	0	1	1	0	1	0	0	0	0	0
belästigen	0	1	1	0	1	0	0	0	0	0
Beschwerde	0	1	1	0	1	0	0	1	0	0
Mist	0	0	0	0	1	0	0	0	0	0
Bastard	0	1	0	0	1	0	0	1	0	0
verschärfen	0	1	0	0	0	0	0	0	0	0
verstoßen	0	1	0	0	0	0	0	0	0	0
Besuch	1	0	0	0	0	0	0	0	0	0
Wachtmeister	0	0	0	0	0	0	0	0	0	1
Bitterkeit	0	1	1	0	1	0	0	1	0	0
Raserei	0	1	0	0	0	0	0	0	0	0
Bluff	0	1	0	0	0	0	0	0	0	0
verhasst	0	1	1	0	1	1	0	0	0	0
fliegend	1	0	0	0	0	1	0	0	0	0
ausweichen	0	1	1	0	1	1	0	0	0	0
Hype	0	1	0	1	0	0	0	0	0	0
kompetent	1	0	0	0	0	0	0	0	0	1
Wirksam	1	0	0	0	0	0	0	0	0	1
Manna	1	0	0	0	0	0	0	0	0	0
bestrafen	0	1	0	0	0	1	0	0	0	0
taumeln	0	0	0	0	0	0	0	0	1	0
Klumpen	0	0	0	0	1	0	0	0	0	0
Kerosin	0	0	0	0	0	1	0	0	0	0
herabhängenden	0	1	0	0	0	0	0	0	0	0
Dilettantismus	0	1	1	0	1	0	0	0	0	0
Prinzessin	1	0	0	0	0	0	0	0	0	0
wertlos	0	1	1	0	1	0	0	1	0	0
fehlbar	0	1	0	0	0	0	0	0	0	0
aloha	1	0	0	1	0	0	1	0	0	0
Brandy	0	1	0	0	0	0	0	0	0	0
Säure	0	1	0	0	0	0	0	0	0	0
Marine	0	0	0	0	0	0	0	0	0	1
Zigeuner	0	1	0	0	0	0	0	0	0	0
Bote	0	0	0	0	0	0	0	0	0	1
verfärbte	0	1	0	0	1	0	0	1	0	0
Fasten	0	1	0	0	0	0	0	1	0	0
einzigartig	1	0	0	0	0	0	0	0	1	0
Präsident	1	0	0	0	0	0	0	0	0	1
vermeiden	0	1	1	0	0	0	0	1	0	0
männlich	1	0	0	0	0	0	0	0	0	0
Gleichgewicht	1	0	0	0	0	0	0	0	0	0
Wunder	1	0	0	1	0	0	1	0	1	1
Damm	0	0	0	0	0	0	0	0	0	1
Dunst	0	1	0	0	0	1	0	0	0	0
fabrizieren	0	1	0	0	0	0	0	0	0	0
berührt	0	1	0	0	0	0	0	0	0	0
Teilt	0	1	0	0	0	0	0	0	0	0
Publikum	0	0	0	1	0	0	0	0	0	0
Trick	0	1	0	0	0	0	0	0	1	0
Favorit	1	0	0	0	0	0	1	0	0	1
Zenturio	1	0	0	0	0	0	0	0	0	0
Langeweile	0	1	0	0	0	0	0	1	0	0
erleuchten	1	0	0	0	0	0	1	0	0	1
aggressiv	0	1	1	0	0	1	0	0	0	0
zerstreuen	0	1	0	0	0	0	0	1	0	0
verfälschen	0	1	0	0	1	0	0	0	0	0
verführen	0	1	0	0	0	0	0	0	0	0
Journalist	1	0	0	0	0	0	0	0	0	0
Ableben	0	1	0	0	0	1	0	1	0	0
irrig	0	1	1	0	0	0	0	0	0	0
Versorgung	1	0	0	0	0	0	0	0	0	0
beweglich	1	0	0	0	0	0	0	0	0	0
Notlage	0	1	0	1	1	1	0	1	0	0
Entwässerung	0	1	0	0	0	0	0	0	0	0
Charme	1	0	0	0	0	0	0	0	0	0
Sieger	1	0	0	1	0	0	1	0	1	0
Kreischen	0	1	0	0	0	1	0	0	1	0
Empfänger	0	0	0	1	0	0	0	0	0	0
Holocaust	0	1	1	0	1	1	0	1	0	0
Vernichtung	0	1	1	0	0	1	0	1	0	0
Cytomegalovirus	0	1	0	0	0	0	0	1	0	0
leicht	1	0	0	0	0	0	0	0	0	0
intim	1	0	0	1	0	0	1	0	0	1
Verlegenheit	0	1	0	0	0	1	0	1	1	0
Zusammenstoß	0	1	1	0	0	0	0	0	0	0
Eleganz	1	0	0	1	0	0	1	0	0	1
Mitgefühl	1	0	0	0	0	1	0	0	0	0
genial	1	0	0	0	0	0	0	0	0	0
Himmel	1	0	0	0	0	0	1	0	0	1
Demütigung	0	1	0	1	1	1	0	1	0	0
Bevölkerung	1	0	0	0	0	0	0	0	0	0
schön	1	0	0	1	0	0	1	1	1	1
überwältigen	0	1	0	0	0	0	0	0	0	0
Kamerad	1	0	0	0	0	0	0	0	0	1
Gefährte	1	0	0	0	0	0	0	0	0	1
Gorilla	0	1	0	0	0	0	0	0	0	0
Holzfällerei	0	1	0	0	0	0	0	0	0	0
Wörterbuch	1	0	0	0	0	0	0	0	0	1
Durchfall	0	0	0	0	1	0	0	0	0	0
Ritter	1	0	0	0	0	0	0	0	0	0
Raubüberfall	0	1	1	0	1	1	0	1	0	0
aga	1	0	0	0	0	1	0	0	0	1
Flicken	0	1	0	0	0	0	0	0	0	0
befestigen	1	0	0	0	0	0	0	0	0	0
Abdeckung	0	0	0	0	0	0	0	0	0	1
Grinsen	1	0	0	1	0	0	1	0	1	1
Rekruten	0	0	0	0	0	0	0	0	0	1
legal	1	0	0	0	0	0	0	0	0	1
verweilen	0	0	0	1	0	0	0	0	0	0
Universität	1	0	0	1	0	0	0	0	0	0
Alptraum	0	1	0	0	0	1	0	0	0	0
Schweinestall	0	1	0	0	1	0	0	0	0	0
Clown	1	0	0	1	0	0	1	0	1	0
zustimmen	1	0	0	0	0	0	0	0	0	0
nachweisbar	1	0	0	0	0	0	0	0	0	0
Triumph	1	0	0	1	0	0	1	0	0	0
Impfstoff	1	0	0	0	0	0	0	0	0	0
Hagel	1	0	0	0	0	0	0	0	0	1
obstruktiv	0	1	1	0	0	0	0	0	0	0
reich	1	0	0	1	0	0	1	0	0	0
Zwischenspiel	1	0	0	0	0	0	0	0	0	0
Kunst	1	0	0	1	0	0	1	1	1	0
Ruß	0	1	0	0	1	0	0	0	0	0
formativ	1	0	0	0	0	0	0	0	0	1
Primzahl	1	0	0	0	0	0	0	0	0	0
Kindestötung	0	1	1	1	1	1	0	1	0	0
verbündet	1	0	0	0	0	0	0	0	0	1
Mumps	0	1	0	0	0	0	0	0	0	0
Unanständigkeit	0	0	1	0	1	0	0	0	0	0
mollig	0	0	0	1	0	0	0	0	0	0
Blockade	0	1	1	0	0	1	0	1	0	0
prahlen	0	1	0	0	0	0	0	0	0	0
drall	1	0	0	0	0	0	0	0	0	0
Arsch	0	1	0	0	0	0	0	0	0	0
schneidig	1	0	0	0	0	0	0	0	0	0
Konstanz	1	0	0	0	0	0	0	0	0	1
übertreffen	1	0	0	1	0	0	1	0	1	1
Barrikade	0	1	0	0	0	1	0	0	0	0
Wort	1	0	0	0	0	0	0	0	0	1
Haft	0	1	0	0	0	0	0	1	0	0
Höhepunkt	1	0	0	1	0	0	1	0	1	1
getrennt	0	1	0	0	0	0	0	1	0	0
Menschheit	1	0	0	0	0	0	1	0	0	1
Bewährung	0	0	0	1	0	1	0	1	0	0
illegal	0	1	1	0	1	1	0	1	0	0
Lobbyist	0	1	0	0	0	0	0	0	0	0
überglücklich	1	0	0	0	0	0	1	0	0	0
Versöhnung	1	0	0	1	0	0	1	0	0	1
erklären	1	0	0	0	0	0	0	0	0	1
Planung	1	0	0	1	0	0	0	0	0	1
Liebling	1	0	0	0	0	0	1	0	0	1
Chor	1	0	0	0	0	0	1	0	0	1
abschweifen	0	1	0	1	0	0	0	0	0	0
ablenken	0	1	0	0	0	0	0	0	0	0
gegenseitig	1	0	0	0	0	0	0	0	0	0
liebenswürdig	1	0	0	0	0	0	0	0	0	0
brüchig	0	1	0	0	0	0	0	1	0	0
klein	0	1	0	0	0	0	0	0	0	0
Theologie	0	0	0	1	0	0	0	0	0	0
angreifen	0	1	1	0	1	1	0	1	1	0
Stiftungs	1	0	0	0	0	0	0	0	0	0
Emeritus	1	0	0	0	0	0	0	0	0	0
überwältigt	0	1	0	0	0	0	0	1	0	0
intelligent	1	0	0	0	0	0	0	0	0	1
Opfer	0	1	1	0	0	1	0	1	0	0
fits	0	1	1	0	0	0	0	0	0	0
ausrotten	0	1	0	0	0	1	0	1	0	0
Unterlage	1	0	0	0	0	0	0	0	0	0
Regelverstoß	0	1	1	0	0	0	0	0	0	0
redundant	0	1	0	0	0	0	0	0	0	0
irreführen	0	1	1	0	0	1	0	0	0	1
vorzeitig	0	1	0	0	0	0	0	0	0	0
Kampf	0	1	1	0	0	1	0	1	0	0
spöttisch	0	1	1	0	1	0	0	1	0	0
Müll	0	1	0	0	1	0	0	1	0	0
Balken	0	1	0	0	0	0	0	0	0	0
Gezisch	0	1	0	0	0	0	0	0	0	0
morgen	0	0	0	1	0	0	0	0	0	0
Bürgermeister	1	0	0	0	0	0	0	0	0	0
nachdenklich	1	0	0	0	0	0	0	0	0	1
Schuss	0	1	1	0	0	1	0	1	1	0
Gewicht	1	0	0	1	0	1	0	0	0	0
Anweisung	1	0	0	0	0	0	0	0	0	1
Intrigen	0	1	0	1	0	1	0	0	1	0
Ausdauer	1	0	0	0	0	0	0	0	0	1
Vergehen	0	1	1	0	1	1	0	1	0	0
Fröhlichkeit	1	0	0	1	0	0	1	0	0	1
Überprüfung	1	0	0	0	0	0	0	0	0	1
Gefahr	0	1	0	1	0	1	0	0	0	0
Milzbrand	0	1	0	0	1	1	0	1	0	0
intuitiv	1	0	0	0	0	0	0	0	0	0
Zwietracht	0	1	1	0	1	0	0	0	0	0
Zahnheilkunde	0	0	0	0	0	1	0	0	0	0
Waschlappen	0	1	0	0	0	0	0	0	0	0
Unwohlsein	0	1	0	0	0	0	0	1	0	0
bekennen	1	0	0	0	0	0	0	0	0	1
Gewehr	0	1	1	0	0	1	0	0	0	0
burke	0	1	1	0	1	1	0	1	0	0
Teig	0	1	1	0	0	1	0	0	0	0
Boje	1	0	0	0	0	0	0	0	0	0
Meer	1	0	0	0	0	0	0	0	0	0
Reißzähne	0	0	0	0	0	1	0	0	0	0
verächtlich	0	1	1	0	1	0	0	0	0	0
präventiv	0	1	0	0	0	0	0	0	0	0
Flitterwochen	1	0	0	1	0	0	1	0	1	1
Stellvertreter	0	0	0	0	0	0	0	0	0	1
Masern	0	1	0	0	1	1	0	1	0	0
Narr	0	1	0	0	1	0	0	0	0	0
Anmelder	0	0	0	0	0	0	0	0	0	1
Warnung	0	0	0	0	0	1	0	0	0	0
unbegrenzt	1	0	0	0	0	0	0	0	0	0
Voraussetzung	0	0	0	1	0	0	0	0	0	0
Geisel	0	1	1	0	0	1	0	0	0	0
zurücktreten	0	1	1	0	1	1	0	1	0	0
Zufügung	0	1	0	0	0	1	0	1	0	0
Aufwand	1	0	0	0	0	0	0	0	0	0
Fanatismus	0	0	0	0	0	1	0	0	0	0
Orakel	1	0	0	1	0	0	0	0	0	1
starr	0	1	0	0	0	0	0	0	0	0
kompakt	0	0	0	0	0	0	0	0	0	1
Geldgeber	0	0	0	0	0	0	0	0	0	1
Diskretion	1	0	0	1	0	0	0	0	0	1
Physiker	0	0	0	0	0	0	0	0	0	1
Schwamm	0	1	0	0	0	0	0	0	0	0
einsam	0	1	1	0	1	1	0	1	0	0
Orthodoxie	0	0	0	0	0	0	0	0	0	1
lebendig	1	0	0	1	0	0	1	0	0	1
formlos	0	1	0	0	0	0	0	0	0	0
rückläufig	0	1	0	0	0	0	0	1	0	0
pflücken	0	1	0	0	0	0	0	0	0	0
Zorn	0	1	1	0	0	1	0	0	0	0
Meuterei	0	1	1	0	1	1	0	0	1	0
gebrechlich	0	1	0	0	0	0	0	0	0	0
verschieben	0	1	0	0	0	0	0	0	0	0
Wettbewerb	0	1	0	1	0	0	0	0	0	0
Wahrscheinlichkeit	0	0	0	1	0	0	0	0	0	0
Muff	0	1	1	0	1	0	0	0	0	0
herablassend	0	1	0	0	0	0	0	0	0	0
Reserve	1	0	0	0	0	0	0	0	0	0
Kosten	0	1	0	0	0	0	0	0	0	0
Expedition	1	0	0	1	0	0	0	0	0	0
Zwischen	1	0	0	0	0	0	0	0	0	0
Kündigung	0	1	0	0	0	0	0	1	0	0
stetig	0	0	0	0	0	0	0	0	1	1
Orgasmus	1	0	0	1	0	0	1	0	0	0
Euthanasie	0	1	0	0	0	1	0	1	0	0
ungeheuerlich	0	1	1	0	1	0	0	0	0	0
Debakel	0	1	0	0	0	1	0	1	0	0
Serie	0	0	0	0	0	0	0	0	0	1
wiegen	0	0	0	1	0	0	0	0	0	1
beraubt	0	1	1	1	1	1	0	1	0	0
letzte	0	0	0	1	0	0	0	1	0	0
begonnen	0	0	0	1	0	0	0	0	0	0
Kaufmann	0	0	0	0	0	0	0	0	0	1
abba	1	0	0	0	0	0	0	0	0	0
entführen	0	1	1	0	0	1	0	1	1	0
grundlos	0	1	0	0	0	0	0	0	0	0
Feigheit	0	1	0	0	0	1	0	0	0	0
Markieren	0	1	0	0	0	0	0	0	0	0
Scheuern	0	1	0	0	0	0	0	0	0	0
strahlen	1	0	0	0	0	0	0	0	0	0
konvertieren	1	0	0	0	0	0	0	0	0	0
Verwirkung	0	1	0	0	0	1	0	1	0	0
Essiggurke	0	1	0	0	0	0	0	0	0	0
reif	1	0	0	0	0	0	0	0	0	0
rein	1	0	0	0	0	0	0	0	0	1
wichtig	1	0	0	0	0	0	0	0	0	1
Schwerverbrecher	0	1	0	0	0	1	0	0	0	0
schärfen	0	0	1	1	0	0	0	0	0	0
schleichen	0	1	0	0	0	0	0	0	0	0
Trompete	0	1	0	0	0	0	0	0	0	0
verjüngen	1	0	0	0	0	0	0	0	0	0
Unterkunft	1	0	0	0	0	0	0	0	0	0
Geist	0	0	0	0	0	1	0	0	0	0
verhindern	0	0	0	0	0	1	0	0	0	0
enthalten	1	0	0	0	0	0	0	0	0	0
Grammatik	0	0	0	0	0	0	0	0	0	1
Berechnung	0	1	0	0	0	0	0	0	0	0
Wehen	0	1	0	0	0	0	0	0	0	0
Oase	1	0	0	1	0	0	1	0	0	1
Zahlen	1	0	0	0	0	0	0	0	0	0
Untreue	0	1	1	0	1	1	0	1	0	0
Augenzeuge	0	0	0	0	0	0	0	0	0	1
gravitieren	0	0	0	1	0	0	0	0	0	0
Brandstifter	0	1	1	0	0	1	0	0	1	0
lang	0	0	0	1	0	0	0	0	0	0
empört	0	1	1	0	0	0	0	0	0	0
Achtsamkeit	1	0	0	0	0	0	0	0	0	0
unveröffentlicht	0	1	0	1	0	0	0	1	0	0
Obszönität	0	1	1	0	1	0	0	0	0	0
zungenfertig	0	1	0	0	0	0	0	0	0	0
zystische	0	0	0	0	1	0	0	0	0	0
Gespräch	1	0	0	0	0	0	0	0	0	0
Liebe	1	0	0	1	0	0	1	0	0	1
Neutralität	0	0	0	0	0	0	0	0	0	1
Vermittler	1	0	0	1	0	0	0	0	0	1
Arsen	0	1	0	0	1	1	0	1	0	0
Gebläse	0	1	0	0	0	0	0	0	0	0
Fluktuation	0	1	1	0	0	1	0	0	0	0
ältere	1	0	0	0	0	0	0	0	0	1
zweifelhaft	0	1	0	0	0	0	0	0	0	0
Strich	0	1	1	0	0	1	0	1	0	0
Gespenst	0	1	0	0	0	1	0	1	0	0
Unterstand	1	0	0	0	0	0	0	0	0	1
unvereinbar	0	1	1	0	1	0	0	1	0	0
zusammengesetzt	1	0	0	0	0	0	0	0	0	0
Barbarei	0	1	0	0	0	0	0	0	0	0
Zittern	0	1	0	0	0	1	0	0	0	0
