word	positive	negative	anger	anticipation	disgust	fear	joy	sadness	surprise	trust
Notar	0	0	0	0	0	0	0	0	0	1
minimieren	0	1	0	0	0	0	0	0	0	0
Gemahlin	0	0	0	0	0	0	0	0	0	1
Präsident	1	0	0	0	0	0	0	0	0	1
Bank	0	0	0	0	0	0	0	0	0	1
gemeinnützig	1	0	0	1	0	0	1	0	0	1
Mahlen	0	1	0	0	0	0	0	0	0	0
außergewöhnlich	1	0	0	0	0	0	0	0	0	0
Sprachwissenschaftler	1	0	0	0	0	0	0	0	0	1
ansteckend	0	1	0	0	1	1	0	0	0	0
Dunst	0	1	0	0	0	1	0	0	0	0
praktisch	1	0	0	0	0	0	0	0	0	0
Beichte	0	1	0	1	0	1	0	1	1	0
Verzicht	0	1	0	0	0	0	0	0	0	0
Alarm	0	1	0	0	0	1	0	0	1	0
unwiderruflich	0	1	0	0	0	0	0	0	0	0
Beachtung	1	0	0	0	0	0	0	0	0	1
Rüstungs	0	1	0	0	0	1	0	0	0	0
einladen	1	0	0	1	0	0	1	0	1	1
erleuchten	1	0	0	0	0	0	1	0	0	1
Tochter	1	0	0	0	0	0	1	0	0	0
Involution	0	1	1	0	0	0	0	0	0	0
Sicherheit	1	0	0	0	0	0	0	0	0	1
Journalist	1	0	0	0	0	0	0	0	0	0
Verbannung	0	1	1	0	1	0	0	1	0	0
Bündnis	1	0	0	0	0	0	0	0	0	1
Isolierung	0	0	0	0	0	0	0	0	0	1
Vision	1	0	0	1	0	0	0	0	0	0
Dach|Dachs	0	1	1	0	0	0	0	0	0	0
Ungeduld	0	1	0	0	0	0	0	0	0	0
Herzblut	1	0	0	0	0	0	0	0	0	0
Geburt	1	0	0	1	0	1	1	0	0	1
Entdeckung	1	0	0	0	0	0	0	0	0	0
Verstärkung	1	0	0	0	0	0	0	0	0	1
Wehe|Wehen	0	1	0	0	0	0	0	0	0	0
Todesfall	0	1	0	0	0	1	0	1	0	0
versöhnlich	1	0	0	0	0	0	0	0	0	1
Beleidigung	0	1	1	0	1	1	0	1	1	0
Verantwortung	0	1	0	0	0	0	0	0	0	0
Nackenrolle	1	0	0	0	0	0	0	0	0	0
singen	1	0	0	1	0	0	1	1	0	1
gefangen	0	1	0	0	0	1	0	1	0	0
Angabe	1	0	0	0	0	0	0	0	0	0
verstricken	0	1	1	0	1	1	0	1	0	0
verweilen	0	0	0	1	0	0	0	0	0	0
Verfärbung	0	1	0	0	1	0	0	0	0	0
Schweinestall	0	1	0	0	1	0	0	0	0	0
Bedeutung	1	0	0	1	0	0	0	0	0	0
Spott	0	1	1	0	1	0	0	1	0	0
ärgern	0	1	1	0	1	0	0	0	0	0
Vermächtnis	0	0	0	0	0	0	0	0	0	1
Hoffnung	1	0	0	1	0	0	1	0	1	1
Löschung	0	1	0	0	0	0	0	0	0	0
Eiter	0	1	0	0	1	0	0	0	0	0
Laib	0	1	0	0	0	0	0	0	0	0
Ruß	0	1	0	0	1	0	0	0	0	0
emulieren	1	0	0	0	0	0	0	0	0	0
kontaktfreudig	1	0	0	0	0	0	0	0	0	0
infizieren	0	1	0	0	1	0	0	0	0	0
faul	0	1	0	0	0	0	0	0	0	0
Heilung	1	0	0	1	0	0	1	0	0	1
latent	0	1	1	1	1	0	0	0	1	0
treibend	0	1	0	1	0	1	0	1	0	0
weltoffen	1	0	0	0	0	0	0	0	0	1
buss	1	0	0	0	0	0	1	0	0	0
unveräußerlich	1	0	0	0	0	0	0	0	0	0
glitzernd	1	0	0	0	0	0	0	0	0	0
Abhängigkeit	0	1	0	0	0	1	0	1	0	0
ungeteilt	1	0	0	0	0	0	0	0	0	0
Löwe	1	0	0	0	0	1	0	0	0	0
umstritten	0	1	1	0	0	0	0	0	0	0
Animus	0	1	1	0	0	0	0	0	0	0
Schluchzen	0	1	0	0	0	0	0	1	0	0
Tremor	0	1	1	1	0	1	0	1	0	0
Aufruhr	0	1	1	0	0	1	0	1	0	0
schiffbar	1	0	0	1	0	0	0	0	0	0
Eröffnungs	0	0	0	1	0	0	0	0	0	0
Schreckgespenst	0	1	1	0	0	1	0	1	0	0
zischen	0	1	1	0	0	1	0	0	0	0
vertretbar	1	0	0	0	0	0	0	0	0	1
Leere	0	0	0	0	0	0	0	1	0	0
Kanzler	0	0	0	0	0	0	0	0	0	1
Säbel	0	1	1	0	0	1	0	0	0	0
Schiefer	1	0	0	0	0	0	0	0	0	0
Aal	0	0	0	0	0	1	0	0	0	0
überschreiten	1	0	0	1	0	0	1	0	0	0
Hindernis	0	1	1	0	0	1	0	1	0	0
Fahrt	1	0	0	1	0	1	1	0	0	0
Heck	0	1	0	0	0	0	0	0	0	0
Beziehung	0	0	0	0	0	0	0	0	0	1
Kerosin	0	0	0	0	0	1	0	0	0	0
unterschätzen	0	0	0	0	0	0	0	0	1	0
verdünnen	0	1	0	0	0	0	0	0	0	0
Pfau	1	0	0	0	0	0	0	0	0	0
Dämon	0	1	1	0	1	1	0	1	0	0
Gouverneur	0	0	0	0	0	0	0	0	0	1
verrenken	0	1	1	0	1	1	0	1	0	0
Inspektor	1	0	0	0	0	0	0	0	0	0
ruchlos	0	1	0	0	1	1	0	1	1	0
ungültig	0	1	1	0	1	1	0	1	0	0
verbinden	0	0	0	0	0	0	0	0	0	1
einstellen	0	1	0	0	0	0	0	0	0	0
Epidemie	0	1	1	1	1	1	0	1	1	0
Spur	0	0	0	1	0	0	0	0	0	0
Taubheit	0	1	0	0	0	0	0	1	0	0
abbrechen	0	1	0	0	0	0	0	0	0	0
Leichtigkeit	1	0	0	0	0	0	0	0	0	0
grillen	0	1	1	0	0	0	0	0	0	0
Bewunderer	1	0	0	0	0	0	0	0	0	0
Monopolist	0	1	0	0	0	0	0	0	0	0
nichts	0	1	0	0	0	0	0	1	0	0
Bakkalaureat	1	0	0	0	0	0	0	0	0	0
Menses	1	0	0	0	0	0	0	0	0	0
wachsen	1	0	0	1	0	0	1	0	0	1
Wein|Weinen	0	0	0	0	0	0	0	1	0	0
blindlings	0	1	0	0	0	0	0	1	0	0
unerklärlich	0	1	0	0	0	0	0	0	1	0
Betrieb	0	0	0	0	0	1	0	0	0	1
auslassen	0	1	0	0	0	0	0	0	0	0
Fußgänger	0	1	0	0	0	0	0	0	0	0
Morbidität	0	1	1	0	1	1	0	1	0	0
Matrone	1	0	0	0	0	0	0	0	0	1
zahlen	1	0	0	1	0	0	1	0	0	1
Spinne	0	0	0	0	1	1	0	0	0	0
sättigen	0	1	0	0	1	0	0	0	0	0
Biß	0	1	0	0	0	0	0	0	0	0
nul	0	1	0	0	0	0	0	0	0	0
erhöhen	1	0	0	1	0	0	1	0	0	1
Spannung	0	0	1	0	0	0	0	0	0	0
Missgeschick	0	1	0	0	1	1	0	1	1	0
Netzwerk	0	0	0	1	0	0	0	0	0	0
Monster	0	1	0	0	0	1	0	0	0	0
fain	1	0	0	1	0	0	1	0	0	1
John	0	1	0	0	1	0	0	0	0	0
befreunden	1	0	0	0	0	0	1	0	0	1
maschine	0	0	0	0	0	0	0	0	0	1
nachbar	1	0	0	1	0	0	0	0	0	1
töricht	0	1	0	0	1	0	0	0	0	0
Ausarbeitung	1	0	0	0	0	0	0	0	0	0
aussprechen	1	0	0	0	0	0	0	0	0	0
diplomatisch	1	0	0	0	0	0	0	0	0	1
entgeistert	0	1	0	0	1	1	0	0	1	0
Horror	0	1	1	0	1	1	0	1	1	0
süchtig	0	1	0	0	0	0	0	0	0	0
Schläger	0	1	0	0	0	0	0	0	0	0
erstatten	1	0	0	0	0	0	0	0	0	0
bekannt	1	0	0	0	0	0	0	0	0	0
Untätigkeit	0	1	0	0	0	0	0	0	0	0
Gewohnheit	0	0	0	1	0	0	0	0	0	0
Latrine	0	1	0	0	1	0	0	0	0	0
Geschicklichkeit	1	0	0	0	0	0	0	0	0	0
Hilfsmittel	1	0	0	0	0	0	1	0	0	1
verzücken	1	0	0	0	0	0	1	0	1	1
auffallend	1	0	0	0	0	0	0	0	0	0
Riss	0	1	0	0	0	0	0	0	0	0
fürchten	0	1	0	1	0	1	0	0	0	0
zugänglich	1	0	0	0	0	0	0	0	0	0
Entschuldigung	1	0	0	0	0	0	0	0	0	0
Ausrücken	0	1	0	0	0	0	0	0	0	0
klassifizieren	1	0	0	0	0	0	0	0	0	0
verjüngen	1	0	0	0	0	0	0	0	0	0
Ausschuss	0	0	0	0	0	0	0	0	0	1
enthalten	1	0	0	0	0	0	0	0	0	0
Ansteckung	0	1	0	1	1	1	0	0	0	0
Hinterhalt	0	1	1	0	0	1	0	0	1	0
März	1	0	0	0	0	0	0	0	0	0
Vergünstigung	1	0	0	0	0	0	0	0	0	0
ungezogen	0	1	0	0	0	0	0	0	0	0
Brandstifter	0	1	1	0	0	1	0	0	1	0
verführerisch	1	0	0	0	0	0	0	0	0	0
schenken	1	0	0	0	0	0	0	0	0	1
Genie	1	0	0	0	0	0	0	0	0	0
Königtum	1	0	0	0	0	0	0	0	0	0
Breitseite	0	1	0	1	0	0	0	0	0	0
Kirche	1	0	0	1	0	0	1	0	0	1
Informant	0	1	0	0	0	0	0	0	0	0
Lawine	0	1	0	0	0	1	0	1	1	0
Liga	1	0	0	0	0	0	0	0	0	0
Aufmachung	0	1	0	0	0	0	0	0	0	0
wertlos	0	1	1	0	1	0	0	1	0	0
Zitrone	0	1	0	0	1	0	0	0	0	0
kommen	0	0	0	1	0	0	0	0	0	0
Abscheu	0	1	0	0	1	0	0	0	0	0
Blutvergießen	0	1	1	0	1	1	0	1	1	0
Bewunderung	1	0	0	0	0	0	1	0	0	1
beschädigen	0	1	0	0	0	0	0	0	0	0
ungeduldig	0	1	0	1	0	0	0	0	0	0
vollständig	1	0	0	0	0	0	0	0	0	0
ernst	1	0	0	0	0	0	0	0	0	0
Schwärze	0	1	0	0	0	1	0	1	0	0
Federung	0	1	0	0	0	1	0	0	0	0
erfüllen	1	0	0	0	0	0	1	0	0	0
Flaggschiff	0	0	0	0	0	0	0	0	0	1
Pfund	0	1	1	0	0	0	0	0	0	0
zuverlässig	1	0	0	0	0	0	0	0	0	1
unterwürfig	0	1	0	0	1	1	0	1	0	0
Ehrerbietung	1	0	0	0	0	0	0	0	0	1
freakish	0	1	0	0	1	1	0	0	1	0
Majestät	1	0	0	0	0	0	0	0	0	1
Krake	0	0	0	0	1	0	0	0	0	0
schmusen	1	0	0	0	0	0	1	0	0	1
unterstreichen	1	0	0	0	0	0	0	0	0	0
fehlbar	0	1	0	0	0	0	0	0	0	0
abstehen	0	1	0	0	0	0	0	0	0	0
gelaunt	1	0	0	0	0	0	0	0	0	0
Regel	0	0	0	0	0	1	0	0	0	1
linkisch	0	1	0	0	0	0	0	0	0	0
Insasse	0	1	0	0	1	1	0	0	0	0
Dämpfung	0	1	0	0	0	0	0	1	0	0
Feudalismus	0	1	1	0	0	0	0	1	0	0
Überzeugung	0	1	0	0	0	0	0	0	0	0
Laune	0	1	0	1	0	0	1	0	1	0
grell	0	1	0	0	1	0	0	0	1	0
verurteilen	0	1	0	0	0	1	0	1	0	0
vernichten	0	1	1	0	0	1	0	1	0	0
Grund	1	0	0	0	0	0	0	0	0	0
Schwein	0	1	0	0	1	0	0	0	0	0
Verunreinigung	0	1	0	0	1	0	0	0	0	0
Lungenentzündung	0	1	0	0	0	1	0	0	0	0
Ungehörigkeit	0	1	0	0	0	0	0	0	0	0
Physik	1	0	0	0	0	0	0	0	0	0
traurig	0	1	1	0	0	1	0	1	0	0
Diktum	0	0	0	0	0	0	0	0	0	1
Sauberkeit	1	0	0	0	0	0	0	0	0	0
selig	1	0	0	0	0	0	1	0	0	0
Anbetung	1	0	0	1	0	1	1	0	0	1
Geschirr	0	1	0	0	0	1	0	0	0	0
umgeben	1	0	0	1	0	0	0	0	0	0
Schule	0	0	0	0	0	0	0	0	0	1
Schuld	0	1	1	0	1	0	0	0	0	0
Geschöpf	0	1	0	0	1	1	0	0	0	0
Depot	0	0	0	0	0	0	0	0	0	1
Aufmerksamkeit	1	0	0	0	0	0	0	0	0	0
Kirsche	1	0	0	0	0	0	0	0	0	0
Waffel	0	1	1	0	0	0	0	1	0	0
unfehlbar	1	0	0	0	0	0	0	0	0	0
hap	0	0	0	1	0	0	0	0	1	0
fest	1	0	0	1	0	0	1	0	1	0
Floh	0	1	0	0	1	0	0	0	0	0
Rückwürfe	0	1	0	0	0	0	0	0	0	0
Bohnenkraut	1	0	0	0	0	0	0	0	0	0
Klecks	0	1	0	0	1	1	0	0	0	0
Augenbinde	0	0	0	1	0	1	0	0	1	0
Totenglocke	0	1	0	0	0	1	0	1	0	0
Kloster	1	0	0	0	0	0	0	0	0	1
Manier	1	0	0	0	0	0	0	0	0	0
Rutsch	0	1	0	0	0	0	0	0	1	0
Duldung	1	0	0	0	0	0	0	0	0	0
Agitation	0	1	1	0	0	0	0	0	0	0
Trend	1	0	0	0	0	0	0	0	0	0
Benutzerbild	1	0	0	0	0	0	0	0	0	0
vage	0	1	0	0	0	0	0	0	0	0
Lauffeuer	0	1	0	0	0	1	0	1	1	0
Schäfer	1	0	0	0	0	0	0	0	0	1
sauber	1	0	0	0	0	0	0	0	0	0
Besorgung	1	0	0	1	0	0	0	0	0	1
bankrott	0	1	0	0	0	1	0	1	0	0
abrupt	0	0	0	0	0	0	0	0	1	0
üppig	0	1	0	0	1	0	0	1	0	0
Schizophrenie	0	1	1	0	1	1	0	1	0	0
gleichbedeutend	0	0	0	0	0	0	0	0	0	1
Führung	1	0	0	0	0	0	0	0	0	1
Dschungel	0	0	0	0	0	1	0	0	0	0
Eroberung	0	1	1	0	0	1	0	0	0	0
ruinös	0	1	1	0	1	1	0	1	0	0
Ferse	0	1	0	0	0	0	0	0	0	0
Weisheit	1	0	0	0	0	0	0	0	0	1
verletzen	0	1	1	0	0	1	0	1	0	0
gigantisch	1	0	0	0	0	0	0	0	0	0
Einsiedler	0	0	0	0	0	0	0	1	0	1
Helligkeit	1	0	0	0	0	0	0	0	0	0
einschreiben	0	0	0	1	0	0	0	0	0	1
Zweifel	0	1	0	0	0	1	0	1	0	1
Trinken	0	1	0	0	0	0	0	0	0	0
Wirksamkeit	1	0	0	0	0	0	0	0	0	0
Expatriate	0	1	0	0	0	0	0	0	0	0
Grafik	0	0	0	0	0	0	0	0	0	1
Krankheit	0	1	1	0	1	1	0	1	0	0
Sieg	1	0	0	1	0	0	1	0	0	1
Schweiß	0	0	0	0	1	0	0	0	0	0
Opiat	0	1	0	0	0	0	0	0	0	0
Zerstückelung	0	1	0	0	1	1	0	1	0	0
regelrecht	0	0	0	0	0	0	0	0	0	1
Polizei	1	0	0	0	0	1	0	0	0	1
ordentlich	1	0	0	0	0	0	0	0	0	0
Kardiomyopathie	0	1	0	0	0	1	0	1	0	0
Tornado	0	0	0	0	0	1	0	0	0	0
Dolch	0	1	0	0	0	1	0	0	0	0
bösartig	0	1	1	0	1	0	0	0	0	0
Fiesta	1	0	0	1	0	0	1	0	1	1
Grafschaft	0	0	0	0	0	0	0	0	0	1
Ansprache	1	0	0	0	0	0	0	0	0	0
antimykotische	1	0	0	0	0	0	0	0	0	1
Trunkenheit	0	1	0	0	0	0	0	0	0	0
Dissonanz	0	1	1	0	0	0	0	0	0	0
urkomisch	1	0	0	0	0	0	1	0	1	0
Aufstieg	1	0	0	0	0	0	0	0	0	0
veräußern	0	1	0	0	0	0	0	0	0	0
animieren	1	0	0	0	0	0	0	0	0	0
Ausgabe	0	0	0	1	0	0	0	0	0	0
Geselle	0	0	0	0	0	0	0	0	0	1
Schande	0	1	1	0	1	0	0	1	0	0
Verein	0	0	0	0	0	0	0	0	0	1
Erdöl	1	0	0	0	1	0	0	0	0	0
Reichtum	1	0	0	0	0	0	1	0	0	1
Nonne	0	1	0	0	0	0	0	0	0	1
materiell	1	0	0	0	0	0	0	0	0	0
Bankett	1	0	0	1	0	0	1	0	0	0
Hocke	0	0	0	0	0	1	0	0	0	0
Grundgestein	1	0	0	0	0	0	0	0	0	1
Ressource	1	0	0	0	0	0	1	0	0	1
Schlag	0	1	1	0	0	0	0	0	1	0
Landstreicher	0	1	0	0	1	1	0	1	0	0
Waise	0	1	0	0	0	1	0	1	0	0
Missbildung	0	1	0	0	1	1	0	1	0	0
enttäuschend	0	1	0	0	0	0	0	1	0	0
ankommen	0	0	0	1	0	0	0	0	0	0
Lordschaft	1	0	0	0	0	0	0	0	0	0
Leiche	0	1	0	0	1	0	0	1	0	0
Mausoleum	0	0	0	0	0	0	0	1	0	0
beschweren	0	1	1	0	0	0	0	1	0	0
Verschwörung	0	0	0	0	0	1	0	0	0	0
Astrologe	1	0	0	1	0	0	0	0	0	0
Verwandtschaft	1	0	0	1	0	0	1	0	0	1
unglücklich	0	1	1	0	1	1	0	1	0	0
blumig	1	0	0	0	0	0	0	0	0	0
Dunkelheit	0	1	1	0	0	1	0	1	0	0
geschmeidig	1	0	0	0	0	0	0	0	0	0
vereinbaren	1	0	0	0	0	0	0	0	0	1
beschwingen	1	0	0	0	0	0	1	0	0	0
bonne	1	0	0	0	0	0	0	0	0	0
Garten	1	0	0	0	0	0	1	0	0	0
Schlachthof	0	1	1	0	1	1	0	1	0	0
quasseln	0	1	0	0	0	0	0	0	0	0
kultivieren	1	0	0	1	0	0	0	0	0	1
Kurzsichtigkeit	0	1	1	0	0	0	0	1	0	0
Karies	0	1	0	0	1	0	0	0	0	0
erwarten	1	0	0	1	0	0	0	0	1	1
Streit	0	1	1	0	0	0	0	0	0	0
demütig	1	0	0	0	0	0	0	0	0	0
Enttäuschung	0	1	0	0	1	0	0	1	0	0
Zensor	0	1	1	0	1	1	0	0	0	1
Bier	1	0	0	0	0	0	1	0	0	0
Aneignung	0	1	0	0	0	0	0	0	0	0
administrativ	0	0	0	0	0	0	0	0	0	1
einzäunen	0	0	1	0	0	0	0	0	0	0
kalt	0	1	0	0	0	0	0	0	0	0
mäandernden	0	1	0	0	0	0	0	0	0	0
Überschreitung	0	1	0	0	0	0	0	0	0	0
Streik	0	1	1	0	0	0	0	0	0	0
Horoskop	0	0	0	1	0	0	0	0	0	0
wahr	1	0	0	0	0	0	1	0	0	1
Freifrau	1	0	1	0	1	0	0	0	0	1
Zusammenbruch	0	1	0	0	1	1	0	1	0	0
leichtgläubig	0	1	0	0	0	0	0	1	0	1
missbilligen	0	1	1	0	1	1	0	1	0	0
Angemessenheit	1	0	0	0	0	0	0	0	0	0
gewinnen	1	0	0	0	0	0	0	0	0	0
Reform	1	0	0	0	0	0	0	0	0	0
elf	0	0	1	0	1	1	0	0	0	0
Eintracht	1	0	0	0	0	0	0	0	0	1
Nichtgebrauch	0	1	0	0	0	0	0	0	0	0
Ethik	1	0	0	0	0	0	0	0	0	0
illuster	1	0	0	0	0	0	0	0	0	0
Tugend	1	0	0	0	0	0	0	0	0	1
Geschlecht	1	0	0	1	0	0	1	0	0	1
olfaktorisch	0	1	0	1	0	0	0	0	0	0
Knallkörper	0	1	1	1	0	1	0	0	1	0
auszehren	0	1	0	0	0	0	0	1	0	0
abwechslungsreich	1	0	0	0	0	0	0	0	0	0
gierig	0	1	0	0	1	0	0	0	0	0
Leidenschaft	1	0	0	1	0	0	1	0	0	1
Wertschätzung	1	0	0	0	0	0	1	1	0	1
Abgeschiedenheit	1	0	0	0	0	1	0	0	0	0
unter	0	1	1	0	0	1	0	1	0	0
lebhaft	1	0	0	0	0	0	1	0	0	0
Annäherung	0	0	0	1	0	0	0	0	0	0
Abhilfe	1	0	0	1	0	0	1	0	0	1
dankbar	1	0	0	0	0	0	1	0	0	0
Unendlichkeit	1	0	0	1	0	0	1	0	0	1
Entlastung	0	1	0	0	0	0	0	0	0	0
ungesetzlich	0	1	1	0	1	1	0	1	0	0
teuflisch	0	1	1	0	1	1	0	0	0	0
unvermeidbar	0	1	0	0	0	0	0	0	0	0
Inkompetenz	0	1	0	0	0	0	0	0	0	0
Enkelkind	1	0	0	1	0	0	1	0	0	1
Masochismus	0	1	1	0	1	1	0	0	0	0
defekt	0	1	1	0	0	0	0	0	0	0
Hungersnot	0	1	0	0	0	0	0	1	0	0
daemon	0	1	1	0	1	1	0	1	1	0
jornada	0	1	0	0	0	0	0	0	0	0
Umwandlung	1	0	0	0	0	0	0	0	0	0
ansprechbar	1	0	0	1	0	0	0	0	0	1
Unterdrückung	0	1	1	0	1	1	0	1	0	0
begehren	0	1	0	0	0	0	0	0	0	0
steigend	1	0	0	1	0	0	1	0	0	0
Geschwür	0	1	1	0	1	1	0	1	0	0
füllen	0	0	0	0	0	0	0	0	0	1
Kannibale	0	1	0	0	1	1	0	0	0	0
Unparteilichkeit	1	0	0	0	0	0	0	0	0	1
Arbeitsversäumnis	0	1	0	0	0	0	0	0	0	0
Frömmler	0	1	1	0	1	1	0	0	0	0
zerlegen	0	0	0	0	0	0	0	1	0	0
Zufall	0	0	0	0	0	0	0	0	1	0
Vorgehen	0	0	0	1	0	0	0	0	0	0
Stamm	0	0	0	0	0	0	0	0	0	1
hoffnungsvoll	1	0	0	1	0	0	1	0	1	1
Idiot	0	1	0	0	1	0	0	0	0	0
stern	1	0	0	1	0	0	1	0	0	1
Glaubwürdigkeit	1	0	0	0	0	0	0	0	0	1
bereit	0	0	0	1	0	0	0	0	0	0
Putz	1	0	0	0	0	0	0	0	0	0
koexistieren	1	0	0	0	0	0	0	0	0	1
Zeuge	0	0	0	0	0	0	0	0	0	1
widerfahren	0	1	0	0	0	0	0	0	0	0
Umfrage	0	0	0	0	0	0	0	0	0	1
Attraktion	1	0	0	0	0	0	0	0	0	0
undeutlich	0	1	0	0	0	0	0	0	0	0
misstrauisch	0	0	0	0	0	0	0	0	1	0
Käsekuchen	0	1	0	0	0	0	0	0	0	0
undurchlässig	0	0	1	0	0	1	0	0	0	0
niedrig	0	1	0	0	0	0	0	1	0	0
marktfähig	1	0	0	0	0	0	0	0	0	0
Zärtlichkeit	1	0	0	0	0	0	1	0	0	0
Konformität	1	0	0	0	0	0	0	0	0	0
gutartig	1	0	0	0	0	0	1	0	0	0
Baum	1	0	1	1	1	0	1	0	1	1
Grundpfeiler	1	0	0	0	0	0	0	0	0	0
schreiend	0	1	1	0	1	1	0	0	0	0
Möwe	0	1	0	0	0	0	0	0	0	0
Kot	0	1	0	0	1	0	0	0	0	0
humorvoll	1	0	0	0	0	0	1	0	0	0
Jackpot	1	0	0	1	0	0	1	0	1	0
Buchhaltung	0	0	0	0	0	0	0	0	0	1
mitleid	0	0	0	0	0	0	0	1	0	0
Übertragung	0	1	0	0	0	0	0	0	0	0
Saft	0	1	0	0	0	0	0	1	0	0
Legitimität	0	0	0	0	0	0	0	0	0	1
Inspiration	1	0	0	1	0	0	1	0	0	0
Hippie	0	1	0	0	0	0	0	0	0	0
Akkolade	1	0	0	1	0	0	1	0	1	1
Desinfektion	1	0	0	0	0	0	0	0	0	0
weiblich	1	0	0	0	0	0	0	0	0	0
arbeiten	1	0	0	0	0	0	0	0	0	0
Verlosung	0	0	0	1	0	0	0	0	1	0
Aspiration	1	0	0	1	0	0	1	0	1	1
absondern	0	0	0	0	1	0	0	0	0	0
Enzyklopädie	1	0	0	0	0	0	0	0	0	1
antiseptisch	1	0	0	0	0	0	0	0	0	1
binden	0	1	0	0	0	0	0	0	0	0
Monogamie	0	0	0	0	0	0	0	0	0	1
vertraulich	0	0	0	0	0	0	0	0	0	1
Glucksen	1	0	0	1	0	0	1	0	1	1
abweichend	0	1	1	0	1	1	0	1	0	0
markieren	1	0	0	0	0	0	0	0	0	0
Bräutigam	1	0	0	1	0	0	1	0	0	1
unerwidert	0	1	0	0	0	0	0	1	0	0
Grab	0	1	0	0	0	1	0	1	0	0
falls	0	1	1	0	1	1	0	1	0	0
Grad	1	0	0	0	0	0	0	0	0	0
Graf	1	0	0	0	0	0	0	0	0	0
erschöpfen	0	1	0	0	0	0	0	1	0	0
Rückseite	0	1	0	0	0	0	0	0	0	0
beklagenswert	0	1	1	0	1	1	0	1	0	0
Formalität	0	0	0	0	0	0	0	0	0	1
intensiv	1	0	1	0	1	1	1	0	1	1
kotzen	0	0	0	0	1	0	0	0	0	0
Korrektheit	0	0	0	0	0	0	0	0	0	1
duftend	1	0	0	0	0	0	0	0	0	0
Fahrlässigkeit	0	1	0	0	0	0	0	0	0	0
Unregelmäßigkeit	0	1	0	0	0	0	0	0	0	0
assoziieren	1	0	0	0	0	0	0	0	0	1
Schub	0	1	1	0	0	0	0	0	0	0
bizarr	0	1	0	0	0	0	0	0	1	0
qualvoll	0	1	0	0	0	1	0	0	0	0
Unterhändler	1	0	0	0	0	0	0	0	0	0
Allmacht	1	0	0	0	0	1	0	0	0	0
Cholera	0	1	0	0	1	1	0	1	0	0
Experiment	0	0	0	1	0	0	0	0	1	0
Anker	1	0	0	0	0	0	0	0	0	0
Fähigkeit	1	0	0	0	0	0	0	0	0	0
Zersetzung	0	1	0	0	1	1	0	1	0	0
Behauptung	0	1	1	0	0	0	0	0	0	0
einweichen	0	1	0	0	0	0	0	0	0	0
betonen	0	0	0	0	0	0	0	0	0	1
allmächtig	1	0	0	0	0	0	0	0	0	0
günstig	1	0	0	1	0	0	1	0	1	1
Feindschaft	0	1	1	0	0	1	0	1	0	0
Kupplerin	0	0	0	1	0	0	0	0	0	0
geeignet	1	0	0	0	0	0	0	0	0	0
hektisch	0	1	0	1	1	1	0	0	1	0
lieben	1	0	0	0	0	0	0	0	0	0
Gemeinschaft	1	0	0	0	0	0	1	0	0	1
Picknick	1	0	0	1	0	0	1	0	1	1
Brokat	1	0	0	0	0	0	0	0	0	0
opportun	1	0	0	0	0	0	1	0	0	0
Goldgrube	1	0	0	0	0	0	1	0	0	0
Heide	0	1	0	0	0	1	0	0	0	0
Schiff	0	0	0	1	0	0	0	0	0	0
passieren	0	0	0	1	0	0	0	0	0	0
hinken	0	1	0	0	0	0	0	0	0	0
trocken	0	1	0	0	0	0	0	1	0	0
Herablassung	0	1	1	0	1	0	0	1	0	0
Blase	0	1	0	0	1	0	0	0	0	0
Post	0	0	0	1	0	0	0	0	0	0
Verdammnis	0	1	1	0	0	1	0	1	0	0
rechtmäßig	1	0	0	0	0	0	0	0	0	1
geriatrisch	0	1	0	0	0	0	0	1	0	0
Erwerb	1	0	0	1	0	0	0	0	0	0
versterben	0	1	0	0	0	0	0	1	0	0
Apathie	0	1	0	0	0	0	0	1	0	0
hübsch	1	0	0	1	0	0	1	0	0	1
frustrieren	0	1	1	0	1	0	0	1	0	0
entarten	0	1	0	0	0	0	0	0	0	0
Freiwillige	1	0	0	1	0	1	1	0	0	1
Heldentat	1	0	0	0	0	0	0	0	0	0
kühl	0	1	0	0	0	0	0	0	0	0
Abschiebung	0	1	1	0	0	1	0	1	0	0
Füchsin	0	1	0	0	0	0	0	0	0	0
zählen	1	0	0	0	0	0	0	0	0	1
Romantiker	1	0	0	1	0	0	1	0	0	1
leiden	0	1	0	0	1	1	0	1	0	0
demütigen	0	1	1	0	0	0	0	1	0	0
durstig	0	1	0	0	0	0	0	0	0	0
vorbildlich	1	0	0	0	0	0	0	0	0	0
System	0	0	0	0	0	0	0	0	0	1
entschuldigend	1	0	0	0	0	0	0	0	0	1
Inkontinenz	0	0	0	0	0	0	0	0	1	0
Asyl	0	1	0	0	0	1	0	0	0	0
Kreditnehmer	0	1	0	0	0	0	0	0	0	0
höllisch	0	1	1	0	1	1	0	1	0	0
Bauer	0	1	0	0	0	0	0	0	0	1
axiomatisch	0	0	0	0	0	0	0	0	0	1
Chemiker	1	0	0	0	0	0	0	0	0	1
offen	1	0	0	1	0	0	1	0	1	1
oberflächlich	0	1	0	0	0	0	0	0	0	0
stürmisch	0	1	0	0	0	1	0	0	0	0
beschwerlich	0	1	0	0	0	1	0	1	0	0
bitterlich	0	1	1	0	1	0	0	1	0	0
Aufsehen	0	1	1	0	0	0	0	0	0	0
