word	emotion	arousel
Grube	-0.95	2.523809524
Torheit	-1.3	3.111111111
Flegel	-0.9	2.368421053
Maximum	1.0	3.166666667
Jungfrau	0.3	2.294117647
Fabel	1.45	2.052631579
Spritze	-1.3	3.388888889
trotzig	-1.1	3.263157895
irre	-1.5	3.777777778
erledigen	0.088235294	3.0
Hehlerei	-1.4	3.444444444
Beutel	0.6	1.421052632
Interesse	1.617647059	3.19047619
erwerben	0.852941176	2.263157895
tropisch	1.2	2.947368421
Robbe	1.25	1.947368421
drücken	-0.176470588	2.714285714
Eigenart	0.3	2.5
Klasse	0.470588235	2.722222222
Kette	0.45	2.833333333
tauchen	0.941176471	2.684210526
Regentag	-0.8	3.333333333
Erwartung	0.705882353	3.428571429
Gewinn	2.1	3.882352941
agil	1.0	2.315789474
aufhalten	-0.411764706	2.157894737
Lehrling	-0.1	2.8125
begraben	-2.1	3.555555556
ergreifen	0.147058824	2.428571429
Rivalin	-1.4	3.888888889
Kamel	1.1	2.277777778
Biest	-1.6	4.1
tuscheln	-1.3	3.0
Suche	0.35	3.1875
Finder	0.75	1.894736842
Kurort	0.75	2.19047619
Ordnung	0.9	2.894736842
Mappe	0.3	2.111111111
Thron	1.0	2.736842105
taktvoll	1.9	1.833333333
Malaria	-2.1	4.0
Prozent	-0.088235294	2.277777778
narbig	-0.9	2.526315789
Leopard	1.3	3.333333333
Job	1.1	3.476190476
Bagger	0.36	2.45
Wecker	-1.64	3.59
tadeln	-1.2	3.631578947
Benzin	-0.8	2.857142857
Opium	-1.1	3.0
Tumor	-2.7	4.5
Einfalt	-1.2	2.555555556
unbequem	-1.6	3.111111111
Rinde	0.35	1.888888889
Geldgier	-1.2	3.833333333
Licht	2.0	2.611111111
beteiligen	0.588235294	2.421052632
Moorbad	0.2	1.944444444
Tagung	-0.558823529	1.894736842
Vampir	-0.5	3.722222222
ehelos	-0.2	2.473684211
weich	1.2	1.368421053
Ballon	1.35	2.277777778
Rasierer	0.23	2.27
Gemse	0.7	1.857142857
knebeln	-1.5	3.722222222
wirken	0.941176471	2.473684211
Umtrunk	1.3	2.777777778
asozial	-2.4	2.526315789
Pistole	-1.5	3.944444444
Erinnerung	1.411764706	2.947368421
liefern	0.6	2.107142857
planvoll	1.2	2.157894737
Meineid	-1.8	3.375
Orchidee	1.68	2.09
Detail	0.2	2.3125
Kumpan	1.15	2.1
Erde	1.9	2.444444444
murren	-1.0	2.105263158
Tiefe	0.2	3.277777778
Rücksicht	1.352941176	2.666666667
Ernte	1.2	2.0
Charme	2.3	2.736842105
Behandlung	-0.441176471	2.833333333
befinden	0.323529412	2.277777778
Lohn	1.5	2.722222222
schlagen	-1.911764706	3.944444444
Barbar	-1.05	3.75
Locher	-0.14	1.82
nutzen	0.823529412	2.263157895
Fortuna	2.2	2.666666667
nehmen	0.088235294	2.0
Euphorie	1.4	3.777777778
Omen	-0.2	3.333333333
Notar	-0.2	2.333333333
Niveau	1.352941176	2.111111111
schlecht	-2.3	3.777777778
Flirt	1.7	4.368421053
Auswahl	0.705882353	2.238095238
fordern	-0.882352941	2.736842105
Abitur	0.8	3.952380952
Situation	0.029411765	2.80952381
Laster	-1.05	3.222222222
Walnuss	0.86	1.86
Leute	0.75	2.894736842
bauen	0.911764706	2.333333333
freuen	2.205882353	3.107142857
Tortur	-1.65	4.055555556
Leichnam	-2.4	3.941176471
erbitten	-0.2	2.722222222
Zebra	1.09	2.82
Musiker	1.3	2.222222222
bestehen	1.0	2.789473684
Aggression	-1.764705882	4.333333333
gelaunt	0.1	2.555555556
Mais	0.9	2.210526316
Puppe	0.45	2.0
traurig	-2.1	2.833333333
Pappe	-0.05	1.941176471
Waffel	1.95	2.27
spenden	1.0	2.157894737
bankrott	-2.3	2.789473684
vornehm	0.9	2.263157895
wehrlos	-1.7	3.888888889
Puste	-0.25	2.842105263
antworten	0.970588235	2.157894737
Verfall	-1.8	3.5
Beil	-1.64	3.59
Schlinge	-1.0	3.047619048
Pastor	-0.65	2.19047619
Po	0.9	3.684210526
Verlust	-2.2	3.476190476
Helfer	1.9	2.421052632
Verehrer	1.5	3.882352941
triefen	-0.911764706	2.315789474
Name	0.588235294	2.210526316
Höhe	0.5	3.263157895
Angst	-2.6	4.380952381
morden	-2.7	4.388888889
wertvoll	1.9	2.611111111
Bahre	-1.6	2.789473684
Ventil	0.45	2.578947368
Anker	1.0	1.888888889
Aversion	-1.7	3.833333333
lieblos	-2.3	3.277777778
Mimik	0.75	3.285714286
rosten	-1.1	2.55
verdienen	0.764705882	3.095238095
Ente	0.91	2.41
Geduld	2.0	1.823529412
Furcht	-2.2	4.421052632
Chef	0.2	3.055555556
Moped	-0.2	2.631578947
Fehde	-1.45	3.222222222
Schmuck	1.3	2.555555556
Heimat	1.7	1.8125
Kompass	0.68	2.55
Weg	0.882352941	2.714285714
Krokodil	-0.95	4.0
Dichter	1.588235294	2.277777778
toben	-1.1	3.631578947
Roggen	0.65	1.789473684
fassen	0.058823529	2.052631579
bullig	-0.9	3.789473684
Arsen	-2.0	3.388888889
Schwert	-0.82	3.59
perfekt	2.4	3.166666667
Kastanie	0.91	2.14
Tadel	-1.65	3.470588235
Konflikt	-1.6	3.666666667
betrachten	0.676470588	2.142857143
Liter	0.5	1.888888889
Krone	1.15	2.555555556
Trennung	-1.7	4.294117647
zahm	0.5	1.368421053
Auswirkung	-0.411764706	2.578947368
Knospe	1.65	2.176470588
Akademie	0.588235294	3.142857143
Lektion	-0.4	2.941176471
dekadent	-2.0	2.263157895
Thriller	0.5	3.666666667
Kappe	-0.1	2.055555556
Therapie	0.2	3.111111111
Gründung	0.705882353	2.473684211
Befreiung	2.205882353	3.380952381
Kranz	0.86	2.23
Teppich	0.36	1.82
Turm	0.27	2.64
Mentor	1.0	1.894736842
Geist	1.1	2.833333333
Bunker	-1.8	3.45
prima	2.7	2.578947368
Villa	1.4	2.555555556
Angel	-0.15	2.15
Mordfall	-2.4	4.222222222
Unwetter	-1.2	3.777777778
Allee	1.2	1.333333333
stolpern	-1.0	3.157894737
Diele	0.4	1.875
Maulkorb	-1.5	3.5
Dackel	0.27	2.77
stottern	-0.6	2.842105263
eifrig	0.8	2.947368421
Zäpfchen	-1.77	3.73
Atlas	0.95	2.333333333
behutsam	1.2	1.684210526
Lotterie	0.4	3.222222222
Zitat	0.6	2.476190476
korrupt	-1.9	3.421052632
schreien	-1.235294118	3.714285714
Zauberei	1.4	3.388888889
Hebel	0.35	2.25
Sichel	-0.55	2.526315789
Vertreter	-0.735294118	2.095238095
Wache	-0.7	2.315789474
Qual	-2.7	4.111111111
Bewegung	1.617647059	3.294117647
Pflaster	-0.55	2.91
Pech	-2.0	3.333333333
Egoismus	-1.1	3.722222222
Abstieg	-1.4	2.944444444
Aufseher	-0.9	2.578947368
ziellos	-1.6	3.0
Boden	0.05	1.555555556
Wert	1.058823529	2.5
versichern	0.529411765	1.947368421
Hitze	-0.75	3.789473684
schütteln	-0.529411765	3.214285714
Kreide	-0.32	2.09
Kamera	1.5	3.0
Partei	-0.6	2.619047619
Abteil	-0.15	2.117647059
Mahlzeit	1.4	2.111111111
Schonung	0.7	1.678571429
Weltruhm	1.8	3.705882353
Dessert	1.6	2.176470588
verzichten	-1.147058824	2.619047619
stinken	-1.9	3.388888889
begrüßen	1.5	2.380952381
Eintritt	0.3	2.75
saufen	-0.9	2.894736842
anrufen	1.205882353	2.842105263
tragen	-2.0	2.833333333
Note	-0.4	2.833333333
kämpfen	-0.647058824	3.761904762
Werk	0.676470588	2.473684211
Sache	0.25	2.157894737
Armut	-1.95	3.333333333
Meise	0.6	1.857142857
Ritze	-0.15	2.529411765
Bett	2.0	2.166666667
Veto	-0.6	2.684210526
eitel	-1.1	3.052631579
Käfer	-0.68	2.91
Stich	-0.9	3.619047619
Bohrer	-0.15	3.15
einengen	-2.0	3.5
Lotse	0.65	2.238095238
Pointe	1.5	3.210526316
Angeklagte	-1.647058824	3.380952381
verloben	0.8	2.421052632
schaurig	-1.3	3.736842105
Greuel	-2.15	3.875
teilen	1.205882353	2.526315789
Dilemma	-1.8	3.705882353
Oper	0.735294118	3.095238095
Begabung	2.2	2.625
Wohnheim	-0.4	2.529411765
mutlos	-1.4	2.0
Besteck	0.59	2.0
Vorhaben	0.970588235	2.789473684
Zahlung	-0.7	3.047619048
Arroganz	-1.9	3.611111111
Abreise	-0.3	3.294117647
wachsam	1.1	3.421052632
krank	-2.0	3.368421053
Fassade	-0.2	2.222222222
übersehen	-0.823529412	1.842105263
Kargheit	-1.4	2.588235294
Erbse	0.6	1.619047619
Sitte	-0.15	2.555555556
Rekord	1.3	3.526315789
Atemnot	-2.2	4.4375
munkeln	-1.1	2.578947368
besorgt	-1.3	3.157894737
Zauber	1.55	3.555555556
sauer	-0.9	3.526315789
mustern	-0.6	2.857142857
Treffer	1.9	3.142857143
Metall	-0.05	2.65
Eimer	0.1	1.647058824
Jazz	0.8	3.578947368
betonen	0.588235294	2.333333333
zierlich	0.3	1.888888889
Fuchs	-0.18	3.5
Ladung	0.15	2.764705882
Wunde	-1.75	3.882352941
Unfug	-0.2	3.388888889
Whisky	0.4	2.666666667
Tempel	1.0	2.222222222
verkaufen	-0.617647059	2.428571429
Panne	-1.9	3.588235294
Rektor	-0.9	2.714285714
Amulett	0.9	2.368421053
Notwehr	-1.1	3.777777778
wehren	-0.176470588	3.8
Bumerang	0.86	3.36
Klassik	0.7	3.052631579
protzen	-1.2	3.526315789
prosten	1.1	2.684210526
machen	0.735294118	2.526315789
suchen	-2.3	4.0
Gurke	0.8	1.619047619
Gatte	0.7	3.047619048
Friede	2.4	1.4
Busen	1.85	3.25
Nazi	-2.9	4.666666667
erteilen	-0.323529412	1.789473684
Gefängnis	-2.264705882	3.052631579
berichten	0.558823529	2.047619048
Asket	-0.7	2.0
schießen	-2.088235294	3.866666667
Papagei	1.55	3.18
Schwäche	-0.852941176	2.904761905
bieten	0.176470588	2.157894737
Nazizeit	-2.6	4.375
beachten	0.7	2.894736842
entstehen	1.176470588	2.105263158
Rummel	0.3	3.421052632
Lesung	0.4	2.0
Sandwich	1.2	2.166666667
Osterei	1.6	2.0
Seerose	1.6	1.333333333
wortkarg	-0.9	1.631578947
Maler	1.4	2.111111111
Untat	-1.7	3.333333333
Komplott	-1.9	3.705882353
Wagemut	1.1	3.333333333
Vorspiel	1.9	4.117647059
purpur	1.5	2.65
Lineal	0.3	2.052631579
teuer	-1.1	3.4
neblig	-0.7	2.526315789
Mond	1.3	1.833333333
Kiefer	0.6	1.842105263
Vorwand	-0.8	2.952380952
Orkan	-1.0	4.2
Mai	1.7	2.368421053
begegnen	1.382352941	3.142857143
lutschen	0.6	2.392857143
Parole	-0.2	3.105263158
Anruf	1.35	2.833333333
Mann	1.2	2.388888889
Papst	0.2	2.789473684
trauern	-2.0	3.055555556
Duell	-0.5	3.666666667
entlassen	-1.617647059	3.333333333
Narbe	-1.15	3.421052632
Natter	-1.15	3.65
Gauner	-1.35	3.6
kennen	1.117647059	2.368421053
Stimmung	1.0	2.555555556
Präsidium	-0.941176471	2.157894737
Dummheit	-1.9	3.0
sollen	-1.0	3.0
Luft	2.2	2.222222222
anomal	-1.5	2.315789474
Schutt	-1.2	2.789473684
Engel	2.15	2.222222222
wahren	0.558823529	1.964285714
Terror	-2.25	4.523809524
Erlebnis	1.3	2.833333333
Reinfall	-1.7	3.277777778
Schutz	1.7	1.894736842
Mörser	-0.45	2.32
meinen	0.558823529	2.315789474
Krieg	-2.9	4.571428571
launisch	-1.9	3.222222222
Wollust	1.1	3.722222222
Sorge|Sorgen	-0.617647059	3.052631579
Bulle	-0.6	2.789473684
vergeben	0.2	2.368421053
Fibel	0.4	1.947368421
ausbaden	-1.3	2.421052632
Ausfall	-1.2	3.055555556
Literatur	1.852941176	3.047619048
Leumund	-0.6	1.684210526
fragen	0.676470588	2.380952381
Ekstase	2.0	4.5
Bluse	0.68	2.41
Rock	1.0	2.77
Kobra	-0.8	3.631578947
Beginn	1.3	2.789473684
Krokus	1.4	1.9
Koran	-0.25	3.0
anormal	-1.4	2.421052632
Nachrede	-1.6	3.176470588
Freizeit	2.4	2.882352941
Embargo	-1.7	3.222222222
verlogen	-2.3	3.526315789
Tresor	1.0	2.91
Kissen	1.65	1.647058824
Protest	0.088235294	3.666666667
ausreden	0.3	2.263157895
befreien	1.941176471	3.222222222
Grundlage	0.558823529	2.238095238
Storch	0.68	2.45
Erotik	2.3	4.4375
Rüssel	0.64	2.41
toxisch	-1.8	3.631578947
Vaterland	-0.352941176	2.368421053
Meinung	1.5	2.666666667
altklug	-1.1	2.210526316
schlapp	-1.5	1.736842105
scherzen	1.6	2.833333333
empfinden	1.5	2.333333333
Feigling	-1.8	3.352941176
bitte	0.65	2.857142857
Absage	-2.0	3.368421053
sabbern	-1.3	2.684210526
Hotel	1.15	2.5
stark	1.7	3.578947368
Spinne	-0.85	3.578947368
heucheln	-1.9	3.888888889
Bengel	-0.15	3.263157895
Zweck	-0.176470588	2.222222222
starr	-0.7	2.315789474
Vulkan	0.2	3.684210526
verhaften	-1.823529412	4.1
monoton	-1.3	1.842105263
Defizit	-2.0	3.333333333
Wehmut	-1.1	3.5
foltern	-2.8	4.444444444
Wurm	-1.36	2.73
leblos	-2.3	3.5
Masche	-0.85	2.095238095
eingehen	0.029411765	2.19047619
rechnen	-0.176470588	2.578947368
Seuche	-2.5	4.25
mahnen	-1.3	3.055555556
sterben	-1.823529412	4.055555556
kopflos	-1.3	3.105263158
Neubau	-0.2	2.25
Mischehe	-0.5	2.777777778
Kerker	-1.9	4.058823529
Künstler	1.794117647	2.888888889
Warze	-1.8	3.105263158
Nudel	1.55	1.578947368
Bereich	0.029411765	1.777777778
erinnern	1.352941176	3.0
Waffe	-2.35	4.238095238
Ritter	0.95	3.047619048
mutig	2.2	3.315789474
Himbeere	1.95	2.5
Morphem	-1.0	2.0
heiter	1.8	2.65
Landschaft	2.0	2.842105263
Straftat	-2.2	4.0
Sumpf	-0.8	2.210526316
Peitsche	-1.0	3.666666667
holen	0.176470588	2.0
Quote	-0.05	2.055555556
Flaute	-1.05	2.111111111
Spiel	1.4	2.388888889
Rechnung	-1.6	3.055555556
Niet|Niete	-1.5	2.8125
Ehre	0.911764706	3.095238095
Keule	-1.3	2.944444444
Darm	-1.14	2.91
Pferd	1.18	3.09
Kult	-0.1	2.833333333
Nichte	0.45	2.0
Radau	-1.25	3.611111111
Kneipe	1.3	2.444444444
Wurst	0.5	2.45
leisten	0.617647059	2.428571429
Diplom	1.8	3.470588235
Anmut	1.8	2.25
unnahbar	-0.6	1.947368421
Wagen	1.058823529	2.111111111
darstellen	0.882352941	2.526315789
Litanei	-0.5	2.5
Hafen	1.15	2.0
Lob	2.0	2.666666667
Hafer	0.75	1.473684211
Knabe	0.55	2.157894737
Fasan	1.0	2.05
Zeitung	0.6	2.571428571
Krimi	0.6	3.263157895
Aufbruch	0.9	3.238095238
Winter	0.323529412	2.055555556
Tote	-2.6	4.176470588
Mauer	-0.5	2.777777778
Beule	-1.4	3.2
stauchen	-0.6	2.315789474
Fräulein	-0.352941176	3.0
Ertrag	1.5	2.315789474
Moos	0.7	1.904761905
Moor	0.3	2.777777778
Traum	1.5	2.0
Kollaps	-1.9	4.222222222
mystisch	0.3	2.263157895
Aufpreis	-1.4	2.705882353
Politik	-0.882352941	3.0
Kohlrabi	0.09	2.09
Ausmaß	-0.411764706	2.5625
Sicherung	0.882352941	2.473684211
Pegel	-0.45	2.5
Vorzug	0.9	2.476190476
Braut	1.0	2.833333333
anheizen	0.5	2.833333333
Mieter	-0.3	2.368421053
minder	-0.9	1.947368421
Lösung	1.529411765	2.388888889
Parfüm	1.77	3.0
Sohn	1.323529412	2.0
Zirkus	0.85	2.857142857
Abkehr	-0.6	2.80952381
Tendenz	0.264705882	2.5
übel	-1.823529412	3.611111111
üben	0.382352941	2.476190476
Silber	1.45	2.5
Kondom	0.91	3.45
Reise	2.25	3.294117647
Pille	-0.6	3.523809524
mild	1.1	1.578947368
Psyche	0.5	3.259259259
begleiten	1.235294118	2.761904762
Ring	1.411764706	2.777777778
bereiten	0.558823529	1.947368421
laut	-0.8	3.473684211
Balkon	1.35	2.055555556
Schreck	-1.6	4.166666667
Daumen	0.45	1.75
Verderb	-2.1	3.5
Strafe	-2.4	3.761904762
Drache	0.4	3.444444444
erfolgen	0.235294118	2.523809524
Patient	-1.0	2.842105263
Anklage	-1.5	3.857142857
Aussicht	1.470588235	2.222222222
Eintracht	0.441176471	1.842105263
trinken	1.424242424	2.523809524
Safari	1.2	3.157894737
Lehre	0.65	2.80952381
Schauer	-1.0	2.684210526
leid	-2.0	4.166666667
grausam	-2.2	3.888888889
Rasthaus	0.8	2.238095238
Blei	-0.617647059	1.894736842
Gift	-2.5	4.0
Kater	1.0	2.611111111
vertreten	-0.088235294	2.105263158
Freitod	-2.0	3.777777778
Kopie	0.05	1.944444444
treffen	1.0	2.684210526
Anbau	0.85	1.578947368
vernichten	-1.970588235	3.523809524
Sonnabend	2.088235294	2.904761905
Diagnose	-0.7	3.619047619
Fähigkeit	1.617647059	3.0
Bomber	-2.25	4.25
Verdienst	0.941176471	3.052631579
Flagge	0.59	2.5
brutal	-2.0	4.526315789
schwarz	0.3	1.947368421
Demokrat	0.235294118	2.555555556
Auskunft	0.5	2.117647059
spurlos	-1.0	3.105263158
betragen	-2.05	3.8
Album	0.8	2.476190476
lenken	-0.029411765	2.333333333
Reform	0.75	3.033333333
Mühe	-0.117647059	2.888888889
Tafel	0.2	1.882352941
Zerfall	-1.6	3.3125
Stamm	0.41	1.68
Nadel	-0.55	2.857142857
sauber	1.5	2.055555556
Sintflut	-1.7	4.0
Kuppe	0.05	2.222222222
Tod	-2.8	4.055555556
Taufe	0.95	2.421052632
geschehen	0.264705882	2.523809524
Brunnen	0.55	1.86
Kandidatur	-0.352941176	2.8
klären	1.058823529	2.761904762
autonom	0.8	2.947368421
Panorama	1.5	1.888888889
erheben	0.088235294	2.095238095
Teufel	-1.95	3.476190476
tarnen	-0.6	2.466666667
Offizier	-1.352941176	2.944444444
Truhe	0.85	2.142857143
Butter	0.6	1.842105263
Gewissen	0.7	3.315789474
glas	0.64	1.77
situiert	-0.1	1.944444444
Barriere	-1.3	3.333333333
Jubel	2.0	3.647058824
namenlos	-1.0	1.789473684
reizen	-0.4	3.8
Adel	-0.3	2.555555556
erwarten	0.470588235	2.666666667
Anwalt	-0.2	2.894736842
Erfüllung	2.058823529	2.285714286
taub	-1.7	3.058823529
Faschismus	-2.735294118	4.0
kreativ	2.6	2.944444444
Folter	-2.8	4.684210526
kümmern	1.323529412	1.857142857
anregen	1.3	3.473684211
Kurve	0.05	2.823529412
Urwald	1.35	2.611111111
beitragen	1.088235294	2.333333333
Klavier	1.91	2.36
niedlich	1.0	1.789473684
Glocke	0.64	2.41
verflixt	-0.9	3.526315789
Geliebte	1.5	3.777777778
Verwaltung	-1.117647059	2.523809524
Tulpe	1.55	1.647058824
vermieten	-0.058823529	2.476190476
Fleisch	-0.441176471	3.055555556
befürchten	-1.411764706	3.095238095
Küste	2.0	1.833333333
Auswurf	-0.9	2.368421053
Hemd	0.68	1.95
Handikap	-1.3	3.111111111
Fusion	0.8	2.571428571
Hering	-0.05	2.157894737
Fall	-1.090909091	2.833333333
entdecken	1.735294118	3.2
Smaragd	1.8	2.888888889
übergehen	-0.970588235	2.473684211
List	-0.5	3.277777778
Saboteur	-2.1	4.055555556
Raucher	-0.9	2.894736842
Renner	0.55	2.333333333
abbauen	-0.8	2.105263158
Vorschlag	0.911764706	2.904761905
Kehle	-0.15	3.210526316
stabil	1.4	1.789473684
kaufen	0.823529412	3.157894737
Henker	-2.35	4.235294118
Kartei	-0.5	2.0
verweinen	-1.6	2.578947368
Kasino	0.5	2.473684211
abdanken	-0.4	2.666666667
Ekel	-2.0	4.0
festlegen	-0.441176471	2.368421053
bestimmen	-0.470588235	2.473684211
Nachmittag	1.235294118	2.210526316
Armee	-2.1	4.0
Film	1.5	2.611111111
Realität	0.323529412	2.833333333
Vorkommen	0.176470588	2.052631579
aschfahl	-1.9	1.894736842
heiraten	1.382352941	3.789473684
Saphir	1.5	3.1
Jawort	1.0	2.842105263
steril	-0.4	2.4
Leib	0.8	2.80952381
Alter	-0.55	2.047619048
begründen	0.382352941	2.523809524
Konkurs	-1.8	3.294117647
versehen	-0.411764706	2.529411765
Stein	0.23	2.0
Klee	1.8	1.388888889
Hase	1.64	2.82
nuklear	-2.1	4.0
Schabe	-1.4	3.263157895
ansprechen	0.852941176	2.714285714
Unfriede	-2.2	3.277777778
Pilot	0.6	2.631578947
müssen	-1.382352941	2.80952381
Regung	0.75	2.952380952
Bad	1.2	2.333333333
Dreck	-1.5	3.526315789
Gemüse	1.32	1.82
Atmung	1.9	2.470588235
ablehnen	-0.941176471	3.047619048
torkeln	-0.6	3.0
zerlumpt	-1.9	2.944444444
achten	1.2	2.368421053
planlos	-1.7	2.473684211
Absatz	-0.088235294	2.235294118
Obst	1.4	2.111111111
mondlos	-0.6	1.421052632
Reinheit	1.4	2.111111111
erfassen	0.411764706	2.380952381
Sport	1.676470588	3.055555556
Lippe	1.55	2.333333333
Theke	0.95	2.523809524
Mut	2.1	3.666666667
Tätigkeit	0.735294118	2.761904762
Kegel	0.35	2.0
nein	-1.6	3.333333333
Erfinder	1.3	2.666666667
Rose	1.5	1.833333333
Pilz	-0.5	2.73
Anomalie	-1.5	3.666666667
Fabrik	-0.7	2.285714286
Henne	0.25	2.058823529
Presse	-0.4	3.176470588
Werwolf	-1.7	3.777777778
Leittier	-0.1	2.352941176
treulos	-2.1	2.421052632
Mord	-2.8	4.444444444
bedeuten	1.029411765	2.631578947
Elefant	1.32	2.95
makaber	-1.1	2.947368421
Zeugnis	-0.6	3.380952381
Fichte	0.85	1.761904762
Verkehr	-0.235294118	3.222222222
Konkurrenz	-1.058823529	3.263157895
Tag	0.970588235	2.095238095
Pullover	1.05	1.82
winseln	-1.7	2.631578947
Feile	0.2	2.421052632
Pensum	-0.4	2.65
Einheit	1.176470588	2.235294118
Marter	-2.1	3.444444444
Bürste	0.23	2.05
Paradies	2.8	2.294117647
Klette	-0.9	2.263157895
kriegen	-0.5	3.19047619
Reiter	1.0	2.555555556
Drama	0.1	3.888888889
Witwe	-1.35	3.333333333
Partner	2.1	2.5
Schatz	2.3	3.5
Schritt	0.911764706	2.315789474
Akribie	-0.7	2.421052632
Kammer	-0.823529412	2.052631579
speziell	0.7	2.578947368
Flüchtling	-1.205882353	3.210526316
Brot	0.91	1.95
Miete	-1.35	2.473684211
Skorpion	-0.4	3.222222222
hassen	-2.5	4.444444444
Profi	1.4	2.95
fallen	-1.058823529	2.578947368
bekommen	1.029411765	2.105263158
Bedarf	-0.264705882	2.352941176
Vorbild	1.1	2.777777778
Konto	0.5	3.333333333
Panther	1.4	3.222222222
fromm	0.4	2.3
Gehalt	1.1	2.777777778
boshaft	-1.9	3.944444444
heroisch	0.7	2.894736842
Lump	-1.4	2.888888889
Morast	-1.1	2.777777778
Kerze	1.5	1.647058824
Lichtung	1.3	2.111111111
Kanne	0.6	1.684210526
militant	-2.0	3.611111111
Jacke	0.68	2.18
Mordtat	-2.9	4.277777778
Raub	-1.8	3.888888889
nennen	0.294117647	2.0
Raum	0.735294118	2.142857143
zittern	-1.5	3.555555556
Kohle	0.15	2.555555556
Tante	0.8	1.894736842
Referat	-0.6	3.285714286
Zettel	0.5	2.111111111
sehnen	-0.8	3.315789474
schinden	-1.6	3.157894737
Imker	1.0	2.166666667
Sessel	1.4	1.777777778
Justiz	0.1	3.333333333
Feiertag	1.9	1.941176471
Strauß	1.235294118	2.421052632
Problem	-1.7	3.222222222
ruhig	0.6	1.631578947
Faden	0.2	1.8
Flughafen	0.848484848	3.476190476
Parlament	-0.558823529	2.789473684
Komplize	-1.1	3.444444444
Mittel	0.088235294	2.555555556
Förderung	1.147058824	2.523809524
seufzen	-1.1	2.473684211
Nahrung	1.9	2.176470588
Ampulle	-0.73	3.14
Bedingung	-0.911764706	2.578947368
Erdbeben	-1.7	4.470588235
Delikt	-1.6	3.411764706
Tasche	1.27	2.32
Poesie	1.2	2.277777778
grandios	2.2	3.444444444
verwaisen	-1.1	2.684210526
Gürtel	-0.05	2.23
Galle	-1.6	2.823529412
Monarch	-0.4	2.611111111
Abzug	-0.5	2.9375
Durst	-1.1	3.45
Dozent	0.1	2.578947368
Pranger	-2.1	3.888888889
Liebelei	0.9	3.904761905
gestehen	-0.058823529	3.142857143
Diamant	1.7	2.833333333
schlafen	2.0	1.642857143
voreilig	-1.2	2.842105263
Abbruch	-0.7	2.904761905
verbieten	-1.7	3.5
Mutter	2.05	2.666666667
tragisch	-2.1	3.833333333
Futter	0.85	2.368421053
Zustimmung	1.205882353	2.526315789
Euter	-0.25	2.368421053
Melone	1.82	2.27
Affe	1.0	3.0
verenden	-2.3	3.714285714
Teller	0.59	1.59
magisch	1.2	2.789473684
Vorrat	1.25	2.055555556
bedrohen	-2.029411765	4.0
Prunk	0.6	2.052631579
topfit	2.3	3.55
Erkenntnis	1.764705882	3.428571429
Magnet	0.6	2.210526316
Gegner	-1.4	3.619047619
Luder	-1.1	3.75
trostlos	-2.1	3.333333333
Granat|Granate	-2.5	4.0625
schulden	-1.8	3.476190476
Schwamm	0.14	1.95
Regler	0.1	2.35
Kontakt	1.4	2.777777778
Undank	-1.8	3.111111111
Träne	-0.617647059	3.789473684
Verfahren	-0.558823529	2.607142857
Verbrechen	-2.029411765	3.571428571
saftig	1.1	2.526315789
Juwel	1.5	2.842105263
Hai	-0.5	3.333333333
Klinik	-1.0	3.3
Freiheit	2.8	4.0
Profit	0.5	3.052631579
Erfolg	2.1	3.315789474
genießen	2.323529412	2.133333333
Verrat	-2.4	4.0
Profil	0.65	2.666666667
Schauder	-1.5	4.117647059
Pizzeria	1.4	2.5
hilflos	-1.8	4.0
Pfarrer	0.4	2.4375
Hummer	-0.09	2.55
Amateur	-0.3	2.5
Radikal|Radikale	-1.9	3.777777778
Melodie	1.7	2.235294118
Palast	1.7	2.611111111
Premiere	0.9	3.19047619
Lanze	-0.55	2.619047619
abend	1.65	1.833333333
Freude	2.7	3.411764706
Bonbon	1.7	2.125
Magie	0.75	3.210526316
Anregung	1.3	3.111111111
gratis	1.5	2.611111111
Miliz	-1.95	3.722222222
Bühne	1.441176471	2.833333333
Verfügung	-0.382352941	1.947368421
Aufsatz	0.1	2.388888889
Waage	0.4	2.166666667
kichern	0.7	2.962962963
Titel	0.65	1.894736842
Metzger	-0.5	3.333333333
zulassen	0.617647059	2.80952381
Moralist	-0.8	2.736842105
Hirsch	0.68	2.86
Held	2.1	3.5
Amerika	0.4	3.055555556
rumoren	-0.9	2.684210526
Ohnmacht	-1.6	3.444444444
necken	0.6	2.842105263
Befugnis	0.7	2.761904762
Zukunft	2.2	3.705882353
treiben	0.1	4.105263158
Sorge	-1.7	3.285714286
Haustier	1.2	2.222222222
Firma	0.25	2.444444444
Straße	0.176470588	2.210526316
Chaos	-0.05	4.0
Republik	-0.147058824	2.388888889
untergang	-1.852941176	3.866666667
arg	-1.9	3.944444444
Mama	2.3	2.388888889
stumm	-0.9	1.526315789
herstellen	0.676470588	2.052631579
Sex	2.6	4.333333333
Übernahme	-1.0	2.368421053
Lepra	-2.4	4.0
Ozean	1.9	2.722222222
Krise	-1.9	3.619047619
beseitigen	-0.882352941	2.526315789
Park	1.941176471	1.833333333
Auftrag	0.7	2.821428571
Pater	-0.1	2.166666667
empfangen	1.147058824	2.761904762
Angler	-0.2	2.0
rastlos	-1.5	3.166666667
strafen	-1.6	3.444444444
Applaus	1.8	3.588235294
Kind	1.8	2.444444444
Makel	-1.5	2.75
Abdruck	-0.1	2.235294118
